elevation,azimuth
10.46948138,93.99972556
14.1382425,17.94197491
17.44029157,128.7942753
43.206704,228.7577153
37.19111403,313.7241483
71.01987232,349.7179609
30.33537528,273.1075756
NaN,NaN
NaN,NaN
8.397322048,333.8140772
18.72716881,163.6570934
67.69895888,277.688934
39.4078931,128.9212177
60.8688496,67.8590186
42.2403726,286.0114986
10.46948138,93.99972556
14.13824249,17.94197491
32.56017231,69.34044443
17.44029157,128.7942753
43.206704,228.7577153
37.19111403,313.7241483
71.01987232,349.7179609
30.33537528,273.1075756
NaN,NaN
NaN,NaN
NaN,NaN
8.397322046,333.8140772
18.7271688,163.6570934
67.69895888,277.688934
39.4078931,128.9212177
32.08241663,60.68022993
60.8688496,67.8590186
42.2403726,286.0114986
10.46948138,93.99972556
14.13824249,17.94197491
32.5601723,69.34044443
17.44029157,128.7942753
43.206704,228.7577153
37.19111403,313.7241483
71.01987232,349.7179609
30.33537527,273.1075756
NaN,NaN
NaN,NaN
8.397322045,333.8140772
18.7271688,163.6570934
67.69895888,277.688934
39.4078931,128.9212177
32.08241663,60.68022993
60.8688496,67.8590186
42.2403726,286.0114986
10.46948138,93.99972556
14.13824249,17.94197491
32.5601723,69.34044443
17.44029157,128.7942753
43.206704,228.7577153
37.19111403,313.7241483
71.01987232,349.7179609
30.33537527,273.1075756
NaN,NaN
NaN,NaN
8.397322044,333.8140772
18.7271688,163.6570934
67.69895888,277.688934
39.40789309,128.9212177
60.8688496,67.8590186
42.2403726,286.0114986
10.46948138,93.99972556
14.13824249,17.94197491
32.5601723,69.34044443
17.44029157,128.7942753
43.206704,228.7577153
37.19111403,313.7241483
71.01987232,349.7179609
30.33537527,273.1075756
NaN,NaN
NaN,NaN
18.7271688,163.6570934
67.69895888,277.688934
39.40789309,128.9212177
60.8688496,67.8590186
42.2403726,286.0114986
10.46948138,93.99972556
14.13824249,17.94197491
32.5601723,69.34044443
17.44029157,128.7942753
43.206704,228.7577153
37.19111403,313.7241483
71.01987232,349.7179609
30.33537527,273.1075756
NaN,NaN
NaN,NaN
NaN,NaN
18.7271688,163.6570934
67.69895888,277.688934
39.40789309,128.9212177
60.8688496,67.8590186
42.2403726,286.0114986
10.46948137,93.99972556
14.13824249,17.94197491
32.5601723,69.34044443
17.44029157,128.7942753
43.206704,228.7577153
37.19111402,313.7241483
71.01987232,349.7179609
30.33537527,273.1075756
NaN,NaN
NaN,NaN
18.7271688,163.6570934
67.69895888,277.688934
39.40789309,128.9212177
32.08241663,60.68022993
60.8688496,67.8590186
42.2403726,286.0114986
10.46948137,93.99972556
14.13824249,17.94197491
32.5601723,69.34044443
17.44029157,128.7942753
43.20670399,228.7577153
37.19111402,313.7241483
71.01987232,349.7179609
30.33537527,273.1075756
NaN,NaN
NaN,NaN
8.39732204,333.8140772
7.222002329,281.2896483
18.7271688,163.6570934
67.69895888,277.688934
39.40789309,128.9212177
32.08241663,60.68022993
60.8688496,67.8590186
42.2403726,286.0114986
10.46948137,93.99972556
14.13824249,17.94197491
32.5601723,69.34044443
17.44029156,128.7942753
43.20670399,228.7577153
37.19111402,313.7241483
71.01987232,349.7179609
30.33537527,273.1075756
NaN,NaN
NaN,NaN
8.397322039,333.8140772
7.222002328,281.2896483
18.7271688,163.6570934
67.69895888,277.688934
39.40789309,128.9212177
60.8688496,67.8590186
42.2403726,286.0114986
10.46948137,93.99972556
32.5601723,69.34044443
17.44029156,128.7942753
43.20670399,228.7577153
37.19111402,313.7241483
71.01987232,349.7179609
30.33537527,273.1075756
NaN,NaN
NaN,NaN
NaN,NaN
8.397322038,333.8140772
7.222002327,281.2896483
18.7271688,163.6570934
67.69895888,277.688934
39.40789309,128.9212177
60.8688496,67.8590186
42.24037259,286.0114986
10.46948137,93.99972556
14.13824248,17.94197491
32.5601723,69.34044443
17.44029156,128.7942753
43.20670399,228.7577153
37.19111402,313.7241483
71.01987232,349.7179609
30.33537527,273.1075756
NaN,NaN
NaN,NaN
8.397322038,333.8140772
7.222002326,281.2896483
18.7271688,163.6570934
67.69895888,277.688934
39.40789309,128.9212177
60.86884959,67.8590186
42.24037259,286.0114986
10.46948137,93.99972556
14.13824248,17.94197491
32.5601723,69.34044443
17.44029156,128.7942753
43.20670399,228.7577153
37.19111402,313.7241483
71.01987232,349.7179609
30.33537527,273.1075756
NaN,NaN
NaN,NaN
8.397322037,333.8140772
7.222002326,281.2896483
18.72716879,163.6570934
67.69895888,277.688934
39.40789309,128.9212177
32.08241662,60.68022993
60.86884959,67.8590186
42.24037259,286.0114986
10.46948137,93.99972556
14.13824248,17.94197491
32.5601723,69.34044443
17.44029156,128.7942753
43.20670399,228.7577153
37.19111402,313.7241483
71.01987232,349.7179609
30.33537527,273.1075756
NaN,NaN
NaN,NaN
8.397322037,333.8140772
7.222002325,281.2896483
18.72716879,163.6570934
67.69895888,277.688934
39.40789309,128.9212177
60.86884959,67.8590186
42.24037259,286.0114986
10.46948137,93.99972556
14.13824248,17.94197491
32.5601723,69.34044443
17.44029156,128.7942753
43.20670399,228.7577153
37.19111402,313.7241483
71.01987232,349.7179609
30.33537526,273.1075756
NaN,NaN
NaN,NaN
NaN,NaN
8.397322036,333.8140772
7.222002325,281.2896483
18.72716879,163.6570934
67.69895887,277.688934
39.40789309,128.9212177
60.86884959,67.8590186
42.24037259,286.0114986
10.46948137,93.99972556
14.13824248,17.94197491
32.56017229,69.34044443
17.44029156,128.7942753
43.20670399,228.7577153
37.19111402,313.7241483
71.01987232,349.7179609
30.33537526,273.1075756
NaN,NaN
NaN,NaN
8.397322036,333.8140772
7.222002325,281.2896483
18.72716879,163.6570934
67.69895887,277.688934
39.40789309,128.9212177
60.86884959,67.8590186
42.24037259,286.0114986
10.46948137,93.99972556
14.13824248,17.94197491
32.56017229,69.34044443
17.44029156,128.7942753
43.20670399,228.7577153
37.19111402,313.7241483
71.01987232,349.7179609
30.33537526,273.1075756
NaN,NaN
NaN,NaN
7.222002325,281.2896483
18.72716879,163.6570934
67.69895887,277.688934
39.40789309,128.9212177
32.08241662,60.68022993
60.86884959,67.8590186
42.24037259,286.0114986
10.46948137,93.99972556
14.13824248,17.94197491
17.44029156,128.7942753
43.20670399,228.7577153
37.19111402,313.7241483
71.01987232,349.7179609
30.33537526,273.1075756
NaN,NaN
NaN,NaN
7.222002325,281.2896483
18.72716879,163.6570934
67.69895887,277.688934
39.40789309,128.9212177
32.08241662,60.68022993
60.86884959,67.8590186
42.24037259,286.0114986
10.46948137,93.99972556
14.13824248,17.94197491
17.44029156,128.7942753
43.20670399,228.7577153
37.19111402,313.7241483
71.01987232,349.7179609
30.33537526,273.1075756
NaN,NaN
NaN,NaN
NaN,NaN
7.222002325,281.2896483
18.72716879,163.6570934
67.69895887,277.688934
39.40789309,128.9212177
32.08241662,60.68022993
60.86884959,67.8590186
42.24037259,286.0114986
10.46948137,93.99972556
14.13824248,17.94197491
17.44029156,128.7942753
43.20670399,228.7577153
37.19111402,313.7241483
71.01987232,349.7179609
30.33537526,273.1075756
NaN,NaN
NaN,NaN
NaN,NaN
7.222002325,281.2896483
18.72716879,163.6570934
67.69895888,277.688934
39.40789309,128.9212177
32.08241662,60.68022993
60.86884959,67.8590186
42.24037259,286.0114986
10.46948137,93.99972556
14.13824248,17.94197491
17.44029156,128.7942753
43.20670399,228.7577153
37.19111402,313.7241483
71.01987232,349.7179609
30.33537526,273.1075756
NaN,NaN
NaN,NaN
NaN,NaN
7.222002326,281.2896483
18.72716879,163.6570934
67.69895888,277.688934
39.40789309,128.9212177
32.08241662,60.68022993
60.86884959,67.8590186
42.24037259,286.0114986
10.46948137,93.99972556
14.13824248,17.94197491
17.44029156,128.7942753
43.20670399,228.7577153
37.19111402,313.7241483
71.01987232,349.7179609
30.33537527,273.1075756
NaN,NaN
NaN,NaN
NaN,NaN
7.222002327,281.2896483
18.7271688,163.6570934
67.69895888,277.688934
39.40789309,128.9212177
32.08241662,60.68022993
60.86884959,67.8590186
42.24037259,286.0114986
10.46948137,93.99972556
14.13824248,17.94197491
17.44029156,128.7942753
43.20670399,228.7577153
37.19111402,313.7241483
71.01987232,349.7179609
30.33537527,273.1075756
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
7.222002327,281.2896483
18.7271688,163.6570934
67.69895888,277.688934
39.40789309,128.9212177
32.08241662,60.68022993
60.8688496,67.8590186
42.24037259,286.0114986
14.13824248,17.94197491
17.44029156,128.7942753
43.20670399,228.7577153
71.01987232,349.7179609
30.33537527,273.1075756
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
7.222002328,281.2896483
18.7271688,163.6570934
67.69895888,277.688934
39.40789309,128.9212177
32.08241663,60.68022993
60.8688496,67.8590186
42.2403726,286.0114986
14.13824249,17.94197491
17.44029156,128.7942753
43.20670399,228.7577153
71.01987232,349.7179609
30.33537527,273.1075756
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
7.222002329,281.2896483
18.7271688,163.6570934
67.69895888,277.688934
39.40789309,128.9212177
32.08241663,60.68022993
60.8688496,67.8590186
42.2403726,286.0114986
14.13824249,17.94197491
17.44029157,128.7942753
43.20670399,228.7577153
37.19111402,313.7241483
71.01987232,349.7179609
30.33537527,273.1075756
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
7.222002331,281.2896483
18.7271688,163.6570934
67.69895888,277.688934
39.40789309,128.9212177
32.08241663,60.68022993
60.8688496,67.8590186
42.2403726,286.0114986
14.13824249,17.94197491
17.44029157,128.7942753
43.206704,228.7577153
37.19111403,313.7241483
71.01987232,349.7179609
30.33537527,273.1075756
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
7.222002332,281.2896483
18.7271688,163.6570934
67.69895888,277.688934
39.40789309,128.9212177
32.08241663,60.68022993
60.8688496,67.8590186
42.2403726,286.0114986
14.13824249,17.94197491
17.44029157,128.7942753
43.206704,228.7577153
37.19111403,313.7241483
71.01987232,349.7179609
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
7.222002334,281.2896483
18.7271688,163.6570934
67.69895888,277.688934
39.40789309,128.9212177
32.08241663,60.68022993
60.8688496,67.8590186
42.2403726,286.0114986
14.13824249,17.94197491
17.44029157,128.7942753
43.206704,228.7577153
37.19111403,313.7241483
71.01987232,349.7179609
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
7.222002335,281.2896483
18.7271688,163.6570934
67.69895888,277.688934
39.4078931,128.9212177
32.08241663,60.68022993
60.8688496,67.8590186
42.2403726,286.0114986
14.13824249,17.94197491
17.44029157,128.7942753
43.206704,228.7577153
37.19111403,313.7241483
71.01987232,349.7179609
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
7.222002338,281.2896483
18.72716881,163.6570934
67.69895888,277.688934
39.4078931,128.9212177
32.08241663,60.68022993
60.8688496,67.8590186
42.2403726,286.0114986
14.1382425,17.94197491
17.44029157,128.7942753
43.206704,228.7577153
37.19111403,313.7241483
71.01987232,349.7179609
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
7.22200234,281.2896483
18.72716881,163.6570934
67.69895888,277.688934
39.4078931,128.9212177
32.08241664,60.68022993
60.8688496,67.8590186
42.24037261,286.0114986
14.1382425,17.94197491
17.44029158,128.7942753
43.206704,228.7577153
37.19111403,313.7241483
71.01987232,349.7179609
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
7.222002342,281.2896483
67.69895888,277.688934
39.4078931,128.9212177
32.08241664,60.68022993
60.8688496,67.8590186
42.24037261,286.0114986
10.46948139,93.99972556
14.1382425,17.94197491
32.56017231,69.34044443
17.44029158,128.7942753
43.20670401,228.7577153
37.19111404,313.7241483
71.01987232,349.7179609
30.33537528,273.1075756
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
67.69895888,277.688934
39.4078931,128.9212177
32.08241664,60.68022993
60.86884961,67.8590186
42.24037261,286.0114986
10.46948139,93.99972556
14.1382425,17.94197491
32.56017231,69.34044443
17.44029158,128.7942753
43.20670401,228.7577153
37.19111404,313.7241483
31.8182528,63.85296459
71.01987232,349.7179609
30.33537528,273.1075756
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
67.69895889,277.688934
39.40789311,128.9212177
32.08241664,60.68022993
60.86884961,67.8590186
42.24037261,286.0114986
10.46948139,93.99972556
14.13824251,17.94197491
17.44029158,128.7942753
43.20670401,228.7577153
37.19111404,313.7241483
31.8182528,63.85296459
71.01987233,349.7179609
30.33537529,273.1075756
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
67.69895889,277.688934
39.40789311,128.9212177
32.08241665,60.68022993
60.86884961,67.8590186
42.24037262,286.0114986
10.46948139,93.99972556
14.13824251,17.94197491
17.44029159,128.7942753
43.20670401,228.7577153
37.19111404,313.7241483
31.81825281,63.85296459
71.01987233,349.7179609
30.33537529,273.1075756
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
67.69895889,277.688934
39.40789311,128.9212177
32.08241665,60.68022993
60.86884961,67.8590186
42.24037262,286.0114986
10.4694814,93.99972556
17.44029159,128.7942753
43.20670402,228.7577153
37.19111405,313.7241483
31.81825281,63.85296459
71.01987233,349.7179609
30.33537529,273.1075756
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
18.72716883,163.6570934
67.69895889,277.688934
39.40789312,128.9212177
32.08241665,60.68022993
60.86884961,67.8590186
42.24037262,286.0114986
10.4694814,93.99972556
17.4402916,128.7942753
43.20670402,228.7577153
37.19111405,313.7241483
31.81825281,63.85296459
71.01987233,349.7179609
30.3353753,273.1075756
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
67.69895889,277.688934
39.40789312,128.9212177
32.08241666,60.68022993
60.86884962,67.8590186
42.24037262,286.0114986
10.46948141,93.99972556
17.4402916,128.7942753
43.20670402,228.7577153
37.19111406,313.7241483
31.81825282,63.85296459
71.01987233,349.7179609
30.3353753,273.1075756
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
67.69895889,277.688934
39.40789312,128.9212177
32.08241666,60.68022993
60.86884962,67.8590186
42.24037263,286.0114986
10.46948141,93.99972556
14.13824253,17.94197491
17.4402916,128.7942753
43.20670403,228.7577153
37.19111406,313.7241483
31.81825282,63.85296459
71.01987233,349.7179609
30.33537531,273.1075756
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
67.6989589,277.688934
39.40789313,128.9212177
32.08241667,60.68022993
60.86884962,67.8590186
42.24037263,286.0114986
10.46948141,93.99972556
14.13824253,17.94197491
17.44029161,128.7942753
43.20670403,228.7577153
37.19111406,313.7241483
31.81825282,63.85296459
71.01987234,349.7179609
30.33537531,273.1075756
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
67.6989589,277.688934
39.40789313,128.9212177
32.08241667,60.68022993
60.86884962,67.8590186
42.24037264,286.0114986
10.46948142,93.99972556
14.13824254,17.94197491
17.44029161,128.7942753
43.20670404,228.7577153
37.19111407,313.7241483
31.81825283,63.85296459
71.01987234,349.7179609
30.33537531,273.1075756
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
67.6989589,277.688934
39.40789314,128.9212177
32.08241667,60.68022993
60.86884963,67.8590186
42.24037264,286.0114986
10.46948142,93.99972556
14.13824254,17.94197491
17.44029162,128.7942753
43.20670404,228.7577153
37.19111407,313.7241483
31.81825283,63.85296459
71.01987234,349.7179609
30.33537532,273.1075756
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
67.6989589,277.688934
39.40789314,128.9212177
32.08241668,60.68022993
60.86884963,67.8590186
42.24037264,286.0114986
10.46948143,93.99972556
14.13824255,17.94197491
17.44029162,128.7942753
43.20670404,228.7577153
37.19111408,313.7241483
31.81825284,63.85296459
71.01987234,349.7179609
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
67.69895891,277.688934
39.40789315,128.9212177
60.86884963,67.8590186
42.24037265,286.0114986
10.46948144,93.99972556
14.13824255,17.94197491
17.44029163,128.7942753
43.20670405,228.7577153
37.19111408,313.7241483
31.81825285,63.85296459
71.01987234,349.7179609
30.33537533,273.1075756
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
67.69895891,277.688934
39.40789315,128.9212177
32.08241669,60.68022993
60.86884964,67.8590186
42.24037265,286.0114986
10.46948144,93.99972556
14.13824256,17.94197491
17.44029164,128.7942753
43.20670405,228.7577153
37.19111409,313.7241483
31.81825285,63.85296459
71.01987235,349.7179609
30.33537534,273.1075756
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
67.69895891,277.688934
39.40789316,128.9212177
32.0824167,60.68022993
60.86884964,67.8590186
42.24037266,286.0114986
10.46948145,93.99972556
14.13824256,17.94197491
32.56017237,69.34044443
17.44029164,128.7942753
43.20670406,228.7577153
37.19111409,313.7241483
31.81825286,63.85296459
71.01987235,349.7179609
30.33537534,273.1075756
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
67.69895891,277.688934
39.40789316,128.9212177
32.0824167,60.68022993
60.86884964,67.8590186
42.24037267,286.0114986
10.46948145,93.99972556
14.13824257,17.94197491
32.56017238,69.34044443
17.44029165,128.7942753
43.20670407,228.7577153
37.1911141,313.7241483
31.81825286,63.85296459
71.01987235,349.7179609
30.33537535,273.1075756
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
67.69895892,277.688934
39.40789317,128.9212177
32.08241671,60.68022993
60.86884965,67.8590186
42.24037267,286.0114986
10.46948146,93.99972556
14.13824258,17.94197491
32.56017238,69.34044443
17.44029166,128.7942753
43.20670407,228.7577153
37.19111411,313.7241483
31.81825287,63.85296459
71.01987236,349.7179609
30.33537536,273.1075756
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
67.69895892,277.688934
39.40789317,128.9212177
32.08241672,60.68022993
60.86884965,67.8590186
42.24037268,286.0114986
10.46948147,93.99972556
14.13824259,17.94197491
32.56017239,69.34044443
43.20670408,228.7577153
37.19111411,313.7241483
31.81825288,63.85296459
71.01987236,349.7179609
30.33537536,273.1075756
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
67.69895892,277.688934
39.40789318,128.9212177
32.08241672,60.68022993
60.86884965,67.8590186
42.24037268,286.0114986
10.46948147,93.99972556
32.5601724,69.34044443
43.20670408,228.7577153
37.19111412,313.7241483
31.81825288,63.85296459
71.01987236,349.7179609
NaN,NaN
NaN,NaN
NaN,NaN
67.69895893,277.688934
39.40789319,128.9212177
32.08241673,60.68022993
60.86884966,67.8590186
42.24037269,286.0114986
10.46948148,93.99972556
32.56017241,69.34044443
43.20670409,228.7577153
37.19111413,313.7241483
31.81825289,63.85296459
71.01987236,349.7179609
30.33537538,273.1075756
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
67.69895893,277.688934
39.40789319,128.9212177
32.08241674,60.68022993
60.86884966,67.8590186
42.2403727,286.0114986
10.46948149,93.99972556
43.2067041,228.7577153
37.19111413,313.7241483
31.8182529,63.85296459
71.01987237,349.7179609
NaN,NaN
NaN,NaN
NaN,NaN
67.69895893,277.688934
39.4078932,128.9212177
60.86884967,67.8590186
42.2403727,286.0114986
10.4694815,93.99972556
32.56017242,69.34044443
43.20670411,228.7577153
37.19111414,313.7241483
31.81825291,63.85296459
71.01987237,349.7179609
30.33537539,273.1075756
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
67.69895894,277.688934
39.40789321,128.9212177
32.08241675,60.68022993
60.86884967,67.8590186
42.24037271,286.0114986
10.46948151,93.99972556
32.56017243,69.34044443
43.20670411,228.7577153
37.19111415,313.7241483
31.81825292,63.85296459
71.01987237,349.7179609
30.3353754,273.1075756
NaN,NaN
NaN,NaN
NaN,NaN
67.69895894,277.688934
39.40789321,128.9212177
32.08241676,60.68022993
60.86884968,67.8590186
42.24037272,286.0114986
10.46948152,93.99972556
32.56017244,69.34044443
43.20670412,228.7577153
37.19111416,313.7241483
31.81825292,63.85296459
71.01987238,349.7179609
30.33537541,273.1075756
NaN,NaN
NaN,NaN
NaN,NaN
67.69895895,277.688934
39.40789322,128.9212177
60.86884968,67.8590186
42.24037273,286.0114986
10.46948152,93.99972556
43.20670413,228.7577153
37.19111417,313.7241483
31.81825293,63.85296459
71.01987238,349.7179609
30.33537542,273.1075756
NaN,NaN
NaN,NaN
NaN,NaN
67.69895895,277.688934
39.40789323,128.9212177
32.08241678,60.68022993
60.86884969,67.8590186
42.24037273,286.0114986
10.46948153,93.99972556
43.20670414,228.7577153
37.19111418,313.7241483
31.81825294,63.85296459
71.01987239,349.7179609
30.33537543,273.1075756
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
18.72716897,163.6570934
67.69895896,277.688934
39.40789324,128.9212177
32.08241679,60.68022993
60.86884969,67.8590186
42.24037274,286.0114986
10.46948154,93.99972556
43.20670415,228.7577153
37.19111419,313.7241483
31.81825295,63.85296459
71.01987239,349.7179609
30.33537544,273.1075756
NaN,NaN
NaN,NaN
NaN,NaN
18.72716898,163.6570934
67.69895896,277.688934
39.40789325,128.9212177
32.0824168,60.68022993
60.8688497,67.8590186
42.24037275,286.0114986
10.46948155,93.99972556
43.20670415,228.7577153
37.19111419,313.7241483
71.01987239,349.7179609
30.33537545,273.1075756
NaN,NaN
NaN,NaN
NaN,NaN
18.72716899,163.6570934
67.69895897,277.688934
39.40789326,128.9212177
32.08241681,60.68022993
60.86884971,67.8590186
42.24037276,286.0114986
10.46948156,93.99972556
43.20670416,228.7577153
37.1911142,313.7241483
31.81825297,63.85296459
71.0198724,349.7179609
30.33537546,273.1075756
NaN,NaN
NaN,NaN
NaN,NaN
7.22200253,281.2896483
18.727169,163.6570934
67.69895897,277.688934
39.40789327,128.9212177
32.08241682,60.68022993
60.86884971,67.8590186
42.24037277,286.0114986
10.46948157,93.99972556
17.44029178,128.7942753
43.20670417,228.7577153
37.19111421,313.7241483
31.81825298,63.85296459
71.0198724,349.7179609
30.33537547,273.1075756
NaN,NaN
NaN,NaN
NaN,NaN
7.22200254,281.2896483
18.72716901,163.6570934
67.69895897,277.688934
39.40789327,128.9212177
32.08241683,60.68022993
60.86884972,67.8590186
42.24037278,286.0114986
10.46948158,93.99972556
17.44029179,128.7942753
43.20670418,228.7577153
37.19111422,313.7241483
71.01987241,349.7179609
NaN,NaN
NaN,NaN
NaN,NaN
7.222002551,281.2896483
18.72716902,163.6570934
67.69895898,277.688934
39.40789328,128.9212177
32.08241684,60.68022993
60.86884972,67.8590186
42.24037279,286.0114986
10.4694816,93.99972556
17.4402918,128.7942753
43.20670419,228.7577153
37.19111423,313.7241483
31.818253,63.85296459
71.01987241,349.7179609
30.33537549,273.1075756
NaN,NaN
NaN,NaN
NaN,NaN
18.72716903,163.6570934
