GPSWeek [weeks];GPSSecondsOfWeek [s];Yaw-Rate [rad/s]
1900;130921.710999966;0.000698131700797732
1900;130921.730999947;0.00174532925199433
1900;130921.750999928;0.000872664625997165
1900;130921.770999908;-0.000349065850398866
1900;130921.790999889;0
1900;130921.81099987;-0.0010471975511966
1900;130921.830999851;0.000349065850398866
1900;130921.850999832;0.000174532925199433
1900;130921.871000051;0.0010471975511966
1900;130921.891000032;0.000349065850398866
1900;130921.911000013;0.00191986217719376
1900;130921.930999994;0.000698131700797732
1900;130921.950999975;0.000698131700797732
1900;130921.970999956;0.0010471975511966
1900;130921.990999937;0.00122173047639603
1900;130922.010999918;0.00122173047639603
1900;130922.030999899;0.000349065850398866
1900;130922.05099988;0.000523598775598299
1900;130922.070999861;0
1900;130922.090999842;0.000698131700797732
1900;130922.111000061;0.000872664625997165
1900;130922.131000042;0.000698131700797732
1900;130922.151000023;0.00139626340159546
1900;130922.171000004;0
1900;130922.190999985;0.000349065850398866
1900;130922.210999966;0
1900;130922.230999947;0.00191986217719376
1900;130922.250999928;0.000174532925199433
1900;130922.270999908;0.000349065850398866
1900;130922.290999889;0
1900;130922.31099987;0
1900;130922.330999851;0.000698131700797732
1900;130922.350999832;0
1900;130922.371000051;0.000698131700797732
1900;130922.391000032;-0.000698131700797732
1900;130922.411000013;-0.000174532925199433
1900;130922.430999994;-0.00191986217719376
1900;130922.450999975;0.000174532925199433
1900;130922.470999956;0.000523598775598299
1900;130922.490999937;0.0010471975511966
1900;130922.510999918;0.0010471975511966
1900;130922.530999899;0.000872664625997165
1900;130922.55099988;0.000523598775598299
1900;130922.570999861;0.000174532925199433
1900;130922.590999842;0.0015707963267949
1900;130922.611000061;0.000698131700797732
1900;130922.631000042;0.0015707963267949
1900;130922.651000023;0
1900;130922.671000004;0.0010471975511966
1900;130922.690999985;0.000872664625997165
1900;130922.710999966;0.0010471975511966
1900;130922.730999947;0.000872664625997165
1900;130922.750999928;0.00139626340159546
1900;130922.770999908;0.000523598775598299
1900;130922.790999889;0.000174532925199433
1900;130922.81099987;0.00244346095279206
1900;130922.830999851;0.000349065850398866
1900;130922.850999832;0.000523598775598299
1900;130922.871000051;-0.000349065850398866
1900;130922.891000032;-0.000174532925199433
1900;130922.911000013;0.000174532925199433
1900;130922.930999994;0
1900;130922.950999975;0.00174532925199433
1900;130922.970999956;0.000523598775598299
1900;130922.990999937;0
1900;130923.010999918;-0.000349065850398866
1900;130923.030999899;0.000698131700797732
1900;130923.05099988;0
1900;130923.070999861;0
1900;130923.090999842;-0.000698131700797732
1900;130923.111000061;0.000872664625997165
1900;130923.131000042;0.0010471975511966
1900;130923.151000023;0
1900;130923.171000004;0.00139626340159546
1900;130923.190999985;0
1900;130923.210999966;0.000698131700797732
1900;130923.230999947;0
1900;130923.250999928;0.000523598775598299
1900;130923.270999908;0.0010471975511966
1900;130923.290999889;0
1900;130923.31099987;0.000349065850398866
1900;130923.330999851;0
1900;130923.350999832;0
1900;130923.371000051;-0.000698131700797732
1900;130923.391000032;0.0010471975511966
1900;130923.411000013;-0.000872664625997165
1900;130923.430999994;0.000349065850398866
1900;130923.450999975;0.000349065850398866
1900;130923.470999956;0.0010471975511966
1900;130923.490999937;0.000349065850398866
1900;130923.510999918;0.000174532925199433
1900;130923.530999899;0.000349065850398866
1900;130923.55099988;0.000174532925199433
1900;130923.570999861;0.0010471975511966
1900;130923.590999842;-0.000349065850398866
1900;130923.611000061;0.00191986217719376
1900;130923.631000042;0.000698131700797732
1900;130923.651000023;0
1900;130923.671000004;0.000349065850398866
1900;130923.690999985;0.000698131700797732
1900;130923.710999966;0.000349065850398866
1900;130923.730999947;0
1900;130923.750999928;0.000349065850398866
1900;130923.770999908;0
1900;130923.790999889;0.00174532925199433
1900;130923.81099987;0.000349065850398866
1900;130923.830999851;0.0015707963267949
1900;130923.850999832;0.000698131700797732
1900;130923.871000051;0.00191986217719376
1900;130923.891000032;0.00139626340159546
1900;130923.911000013;-0.000174532925199433
1900;130923.930999994;0.0015707963267949
1900;130923.950999975;0.000174532925199433
1900;130923.970999956;0.000698131700797732
1900;130923.990999937;-0.000698131700797732
1900;130924.010999918;0
1900;130924.030999899;0.000523598775598299
1900;130924.05099988;0.0010471975511966
1900;130924.070999861;0.000349065850398866
1900;130924.090999842;0.000872664625997165
1900;130924.111000061;0.00139626340159546
1900;130924.131000042;0.000523598775598299
1900;130924.151000023;0.0010471975511966
1900;130924.171000004;-0.000174532925199433
1900;130924.190999985;0.000349065850398866
1900;130924.210999966;0
1900;130924.230999947;0.000523598775598299
1900;130924.250999928;0.00139626340159546
1900;130924.270999908;0
1900;130924.290999889;0.000349065850398866
1900;130924.31099987;0
1900;130924.330999851;0.00122173047639603
1900;130924.350999832;0.000349065850398866
1900;130924.371000051;0.00174532925199433
1900;130924.391000032;0
1900;130924.411000013;0.00139626340159546
1900;130924.430999994;0.000523598775598299
1900;130924.450999975;0.000698131700797732
1900;130924.470999956;0.000349065850398866
1900;130924.490999937;0.000174532925199433
1900;130924.510999918;0.000349065850398866
1900;130924.530999899;-0.000523598775598299
1900;130924.55099988;0.0010471975511966
1900;130924.570999861;0
1900;130924.590999842;0.00122173047639603
1900;130924.611000061;0.000523598775598299
1900;130924.631000042;0.000349065850398866
1900;130924.651000023;0.0010471975511966
1900;130924.671000004;0.000349065850398866
1900;130924.690999985;0.0015707963267949
1900;130924.710999966;0.000349065850398866
1900;130924.730999947;0.00191986217719376
1900;130924.750999928;0.000349065850398866
1900;130924.770999908;0.000349065850398866
1900;130924.790999889;-0.0010471975511966
1900;130924.81099987;0.000872664625997165
1900;130924.830999851;0.000523598775598299
1900;130924.850999832;0
1900;130924.871000051;0.00191986217719376
1900;130924.891000032;0.000174532925199433
1900;130924.911000013;0.000349065850398866
1900;130924.930999994;0.000349065850398866
1900;130924.950999975;0.00139626340159546
1900;130924.970999956;0.000698131700797732
1900;130924.990999937;0.000523598775598299
1900;130925.010999918;0.000872664625997165
1900;130925.030999899;0.00122173047639603
1900;130925.05099988;0.0015707963267949
1900;130925.070999861;0.000174532925199433
1900;130925.090999842;0.000349065850398866
1900;130925.111000061;-0.000698131700797732
1900;130925.131000042;0.00191986217719376
1900;130925.151000023;0.000872664625997165
1900;130925.171000004;0.000174532925199433
1900;130925.190999985;0
1900;130925.210999966;-0.000174532925199433
1900;130925.230999947;0.000523598775598299
1900;130925.250999928;-0.000872664625997165
1900;130925.270999908;-0.000349065850398866
1900;130925.290999889;0
1900;130925.31099987;0.000349065850398866
1900;130925.330999851;0.000174532925199433
1900;130925.350999832;0.0010471975511966
1900;130925.371000051;0.0015707963267949
1900;130925.391000032;0.000872664625997165
1900;130925.411000013;0.000698131700797732
1900;130925.430999994;0
1900;130925.450999975;0
1900;130925.470999956;0
1900;130925.490999937;0.0010471975511966
1900;130925.510999918;0
1900;130925.530999899;0
1900;130925.55099988;0.000523598775598299
1900;130925.570999861;0.000174532925199433
1900;130925.590999842;0.00122173047639603
1900;130925.611000061;-0.0010471975511966
1900;130925.631000042;0.00122173047639603
1900;130925.651000023;-0.000349065850398866
1900;130925.671000004;-0.000349065850398866
1900;130925.690999985;-0.00139626340159546
1900;130925.710999966;0.000174532925199433
1900;130925.730999947;0.000349065850398866
1900;130925.750999928;0.000698131700797732
1900;130925.770999908;0.000523598775598299
1900;130925.790999889;-0.000349065850398866
1900;130925.81099987;0.000174532925199433
1900;130925.830999851;-0.000872664625997165
1900;130925.850999832;0
1900;130925.871000051;-0.000349065850398866
1900;130925.891000032;0.000349065850398866
1900;130925.911000013;0.0010471975511966
1900;130925.930999994;0.000349065850398866
1900;130925.950999975;0.000174532925199433
1900;130925.970999956;0
1900;130925.990999937;0.0010471975511966
1900;130926.010999918;0
1900;130926.030999899;0.0015707963267949
1900;130926.05099988;0.000698131700797732
1900;130926.070999861;0.0010471975511966
1900;130926.090999842;-0.000349065850398866
1900;130926.111000061;0
1900;130926.131000042;0
1900;130926.151000023;-0.000698131700797732
1900;130926.171000004;-0.000349065850398866
1900;130926.190999985;-0.000349065850398866
1900;130926.210999966;0.000698131700797732
1900;130926.230999947;0.000349065850398866
1900;130926.250999928;0.00122173047639603
1900;130926.270999908;0.000349065850398866
1900;130926.290999889;0.000349065850398866
1900;130926.31099987;0.0010471975511966
1900;130926.330999851;-0.000174532925199433
1900;130926.350999832;0.000174532925199433
1900;130926.371000051;0
1900;130926.391000032;0.00174532925199433
1900;130926.411000013;0.000523598775598299
1900;130926.430999994;0
1900;130926.450999975;0
1900;130926.470999956;0
1900;130926.490999937;0.0010471975511966
1900;130926.510999918;0
1900;130926.530999899;0.000174532925199433
1900;130926.55099988;-0.00122173047639603
1900;130926.570999861;0.000698131700797732
1900;130926.590999842;-0.000349065850398866
1900;130926.611000061;0.0020943951023932
1900;130926.631000042;0.00139626340159546
1900;130926.651000023;0.000349065850398866
1900;130926.671000004;0.000698131700797732
1900;130926.690999985;-0.000349065850398866
1900;130926.710999966;0.0010471975511966
1900;130926.730999947;0.000349065850398866
1900;130926.750999928;0
1900;130926.770999908;-0.000698131700797732
1900;130926.790999889;0.00139626340159546
1900;130926.81099987;0.000523598775598299
1900;130926.830999851;0.000698131700797732
1900;130926.850999832;0.0010471975511966
1900;130926.871000051;0.00139626340159546
1900;130926.891000032;0.00314159265358979
1900;130926.911000013;0.000523598775598299
1900;130926.930999994;0.00139626340159546
1900;130926.950999975;0.000349065850398866
1900;130926.970999956;0.00122173047639603
1900;130926.990999937;0
1900;130927.010999918;0.000698131700797732
1900;130927.030999899;0.000523598775598299
1900;130927.05099988;0.000872664625997165
1900;130927.070999861;0.00122173047639603
1900;130927.090999842;0
1900;130927.111000061;0.00139626340159546
1900;130927.131000042;0
1900;130927.151000023;0.000872664625997165
1900;130927.171000004;-0.000349065850398866
1900;130927.190999985;0.000872664625997165
1900;130927.210999966;0.000349065850398866
1900;130927.230999947;0.000698131700797732
1900;130927.250999928;0.000349065850398866
1900;130927.270999908;0.000174532925199433
1900;130927.290999889;0.0010471975511966
1900;130927.31099987;-0.000523598775598299
1900;130927.330999851;0
1900;130927.350999832;0
1900;130927.371000051;0
1900;130927.391000032;0.000349065850398866
1900;130927.411000013;0.000349065850398866
1900;130927.430999994;0.000698131700797732
1900;130927.450999975;0.000349065850398866
1900;130927.470999956;0.00174532925199433
1900;130927.490999937;0.000523598775598299
1900;130927.510999918;0
1900;130927.530999899;-0.000349065850398866
1900;130927.55099988;0
1900;130927.570999861;0
1900;130927.590999842;-0.000349065850398866
1900;130927.611000061;0.000523598775598299
1900;130927.631000042;0.000349065850398866
1900;130927.651000023;-0.000174532925199433
1900;130927.671000004;-0.000872664625997165
1900;130927.690999985;0.000872664625997165
1900;130927.710999966;0
1900;130927.730999947;0.000698131700797732
1900;130927.750999928;0
1900;130927.770999908;0.000698131700797732
1900;130927.790999889;0.000349065850398866
1900;130927.81099987;0.000523598775598299
1900;130927.830999851;0
1900;130927.850999832;0
1900;130927.871000051;0.0010471975511966
1900;130927.891000032;0
1900;130927.911000013;0.00261799387799149
1900;130927.930999994;0
1900;130927.950999975;0.0010471975511966
1900;130927.970999956;0.0010471975511966
1900;130927.990999937;0.0010471975511966
1900;130928.010999918;0.000349065850398866
1900;130928.030999899;0.00122173047639603
1900;130928.05099988;0.00191986217719376
1900;130928.070999861;0.000698131700797732
1900;130928.090999842;0.00122173047639603
1900;130928.111000061;0
1900;130928.131000042;0.000349065850398866
1900;130928.151000023;0.000872664625997165
1900;130928.171000004;0.000872664625997165
1900;130928.190999985;0
1900;130928.210999966;0
1900;130928.230999947;0.000349065850398866
1900;130928.250999928;-0.000349065850398866
1900;130928.270999908;0.0015707963267949
1900;130928.290999889;0.000349065850398866
1900;130928.31099987;0.000174532925199433
1900;130928.330999851;0
1900;130928.350999832;0.000349065850398866
1900;130928.371000051;0.000349065850398866
1900;130928.391000032;-0.000174532925199433
1900;130928.411000013;-0.000872664625997165
1900;130928.430999994;-0.000523598775598299
1900;130928.450999975;0.000523598775598299
1900;130928.470999956;0.000698131700797732
1900;130928.490999937;0.00174532925199433
1900;130928.510999918;0.000698131700797732
1900;130928.530999899;0.0020943951023932
1900;130928.55099988;0.00139626340159546
1900;130928.570999861;0.00122173047639603
1900;130928.590999842;0.0010471975511966
1900;130928.611000061;-0.000523598775598299
1900;130928.631000042;0.000698131700797732
1900;130928.651000023;0
1900;130928.671000004;0.0020943951023932
1900;130928.690999985;0.000174532925199433
1900;130928.710999966;0.000872664625997165
1900;130928.730999947;0.000872664625997165
1900;130928.750999928;0.0015707963267949
1900;130928.770999908;0.000698131700797732
1900;130928.790999889;0.000523598775598299
1900;130928.81099987;0.00174532925199433
1900;130928.830999851;0.000872664625997165
1900;130928.850999832;0.00174532925199433
1900;130928.871000051;0.000349065850398866
1900;130928.891000032;0
1900;130928.911000013;0
1900;130928.930999994;-0.000174532925199433
1900;130928.950999975;-0.000872664625997165
1900;130928.970999956;0
1900;130928.990999937;0.0015707963267949
1900;130929.010999918;0.000174532925199433
1900;130929.030999899;0.00139626340159546
1900;130929.05099988;0.000174532925199433
1900;130929.070999861;0.0020943951023932
1900;130929.090999842;0.000698131700797732
1900;130929.111000061;0.00122173047639603
1900;130929.131000042;0.000349065850398866
1900;130929.151000023;0.000698131700797732
1900;130929.171000004;-0.000523598775598299
1900;130929.190999985;-0.000872664625997165
1900;130929.210999966;0.00122173047639603
1900;130929.230999947;0.000349065850398866
1900;130929.250999928;0.00122173047639603
1900;130929.270999908;0.000349065850398866
1900;130929.290999889;0.00139626340159546
1900;130929.31099987;-0.000174532925199433
1900;130929.330999851;0.000349065850398866
1900;130929.350999832;0.00139626340159546
1900;130929.371000051;0.000698131700797732
1900;130929.391000032;0
1900;130929.411000013;0
1900;130929.430999994;0.000698131700797732
1900;130929.450999975;0
1900;130929.470999956;0.00174532925199433
1900;130929.490999937;-0.000349065850398866
1900;130929.510999918;0.000698131700797732
1900;130929.530999899;0.000174532925199433
1900;130929.55099988;0.00122173047639603
1900;130929.570999861;0
1900;130929.590999842;0.0010471975511966
1900;130929.611000061;0.00174532925199433
1900;130929.631000042;0.0010471975511966
1900;130929.651000023;0.00139626340159546
1900;130929.671000004;0.000523598775598299
1900;130929.690999985;0.000872664625997165
1900;130929.710999966;0
1900;130929.730999947;0
1900;130929.750999928;-0.000174532925199433
1900;130929.770999908;-0.000349065850398866
1900;130929.790999889;0.000698131700797732
1900;130929.81099987;0.000698131700797732
1900;130929.830999851;0.000349065850398866
1900;130929.850999832;0.000349065850398866
1900;130929.871000051;0.00174532925199433
1900;130929.891000032;0.000349065850398866
1900;130929.911000013;0.0010471975511966
1900;130929.930999994;0
1900;130929.950999975;0.000523598775598299
1900;130929.970999956;-0.00139626340159546
1900;130929.990999937;0.000174532925199433
1900;130930.010999918;-0.000523598775598299
1900;130930.030999899;0.000872664625997165
1900;130930.05099988;0.000349065850398866
1900;130930.070999861;0.000698131700797732
1900;130930.090999842;0.000523598775598299
1900;130930.111000061;0
1900;130930.131000042;0.00174532925199433
1900;130930.151000023;0
1900;130930.171000004;0
1900;130930.190999985;-0.00139626340159546
1900;130930.210999966;-0.000174532925199433
1900;130930.230999947;-0.0020943951023932
1900;130930.250999928;-0.000523598775598299
1900;130930.270999908;-0.0015707963267949
1900;130930.290999889;-0.00139626340159546
1900;130930.31099987;-0.000872664625997165
1900;130930.330999851;-0.000872664625997165
1900;130930.350999832;-0.000523598775598299
1900;130930.371000051;-0.000523598775598299
1900;130930.391000032;0.000698131700797732
1900;130930.411000013;0
1900;130930.430999994;0.0020943951023932
1900;130930.450999975;0.000523598775598299
1900;130930.470999956;0
1900;130930.490999937;-0.000349065850398866
1900;130930.510999918;0
1900;130930.530999899;-0.000698131700797732
1900;130930.55099988;-0.000349065850398866
1900;130930.570999861;-0.000349065850398866
1900;130930.590999842;-0.00139626340159546
1900;130930.611000061;0
1900;130930.631000042;-0.000698131700797732
1900;130930.651000023;-0.000523598775598299
1900;130930.671000004;-0.000872664625997165
1900;130930.690999985;0.000349065850398866
1900;130930.710999966;0.000349065850398866
1900;130930.730999947;0.00174532925199433
1900;130930.750999928;0.00261799387799149
1900;130930.770999908;0.000174532925199433
1900;130930.790999889;0.000523598775598299
1900;130930.81099987;0.0010471975511966
1900;130930.830999851;0.00139626340159546
1900;130930.850999832;0.000872664625997165
1900;130930.871000051;0.000349065850398866
1900;130930.891000032;0
1900;130930.911000013;-0.000174532925199433
1900;130930.930999994;0.0015707963267949
1900;130930.950999975;0.00139626340159546
1900;130930.970999956;0.0010471975511966
1900;130930.990999937;0
1900;130931.010999918;0.000523598775598299
1900;130931.030999899;0.00122173047639603
1900;130931.05099988;0.000174532925199433
1900;130931.070999861;0
1900;130931.090999842;0.0010471975511966
1900;130931.111000061;0.00226892802759263
1900;130931.131000042;0.00279252680319093
1900;130931.151000023;0.00139626340159546
1900;130931.171000004;0.00191986217719376
1900;130931.190999985;0.00314159265358979
1900;130931.210999966;0.00244346095279206
1900;130931.230999947;0.00174532925199433
1900;130931.250999928;0.00244346095279206
1900;130931.270999908;0.00314159265358979
1900;130931.290999889;0.00279252680319093
1900;130931.31099987;0.00314159265358979
1900;130931.330999851;0.00383972435438753
1900;130931.350999832;0.00314159265358979
1900;130931.371000051;0.00331612557878923
1900;130931.391000032;0.00279252680319093
1900;130931.411000013;0.00261799387799149
1900;130931.430999994;0.00314159265358979
1900;130931.450999975;0.00244346095279206
1900;130931.470999956;0.00139626340159546
1900;130931.490999937;0.0020943951023932
1900;130931.510999918;0.00279252680319093
1900;130931.530999899;0.00226892802759263
1900;130931.55099988;0.000872664625997165
1900;130931.570999861;0.000174532925199433
1900;130931.590999842;0.000349065850398866
1900;130931.611000061;0.000872664625997165
1900;130931.631000042;0.00122173047639603
1900;130931.651000023;0.00174532925199433
1900;130931.671000004;0.0015707963267949
1900;130931.690999985;0.00174532925199433
1900;130931.710999966;0.00314159265358979
1900;130931.730999947;0.00488692190558412
1900;130931.750999928;0.00750491578357562
1900;130931.770999908;0.00698131700797732
1900;130931.790999889;0.00558505360638185
1900;130931.81099987;0.00575958653158129
1900;130931.830999851;0.00593411945678072
1900;130931.850999832;0.00558505360638185
1900;130931.871000051;0.00488692190558412
1900;130931.891000032;0.00541052068118242
1900;130931.911000013;0.00523598775598299
1900;130931.930999994;0.00523598775598299
1900;130931.950999975;0.00523598775598299
1900;130931.970999956;0.00663225115757845
1900;130931.990999937;0.00785398163397448
1900;130932.010999918;0.00767944870877505
1900;130932.030999899;0.00715584993317675
1900;130932.05099988;0.00802851455917392
1900;130932.070999861;0.00872664625997165
1900;130932.090999842;0.00890117918517108
1900;130932.111000061;0.00907571211037051
1900;130932.131999969;0.00785398163397448
1900;130932.15199995;0.00767944870877505
1900;130932.171999931;0.00698131700797732
1900;130932.191999912;0.00942477796076938
1900;130932.211999893;0.0127409035395586
1900;130932.231999874;0.0172787595947439
1900;130932.251999855;0.0202458193231342
1900;130932.271999836;0.023387411976724
1900;130932.292000055;0.0232128790515246
1900;130932.312000036;0.0263544717051144
1900;130932.332000017;0.0287979326579064
1900;130932.351999998;0.0305432619099008
1900;130932.371999979;0.0312413936106985
1900;130932.39199996;0.0293215314335047
1900;130932.411999941;0.0279252680319093
1900;130932.431999922;0.0254818070791172
1900;130932.451999903;0.0242600766027212
1900;130932.471999884;0.0211184839491314
1900;130932.491999865;0.016929693744345
1900;130932.511999846;0.0171042266695444
1900;130932.532000065;0.0164060949687467
1900;130932.552000046;0.0172787595947439
1900;130932.572000027;0.0183259571459405
1900;130932.592000008;0.0200712863979348
1900;130932.611999989;0.0230383461263252
1900;130932.631999969;0.0239110107523223
1900;130932.65199995;0.0253072741539178
1900;130932.671999931;0.0272271363311115
1900;130932.691999912;0.0296705972839036
1900;130932.711999893;0.0307177948351002
1900;130932.731999874;0.0322885911618951
1900;130932.751999855;0.0345575191894877
1900;130932.771999836;0.0340339204138894
1900;130932.792000055;0.0340339204138894
1900;130932.812000036;0.0343829862642883
1900;130932.832000017;0.0315904594610974
1900;130932.851999998;0.029845130209103
1900;130932.871999979;0.0279252680319093
1900;130932.89199996;0.0260054058547155
1900;130932.911999941;0.02460914245312
1900;130932.931999922;0.0260054058547155
1900;130932.951999903;0.0253072741539178
1900;130932.971999884;0.0289724655831059
1900;130932.991999865;0.0308923277602996
1900;130933.011999846;0.0317649923862968
1900;130933.032000065;0.0321140582366957
1900;130933.052000046;0.0349065850398866
1900;130933.072000027;0.0352556508902855
1900;130933.092000008;0.0366519142918809
1900;130933.111999989;0.037873644768277
1900;130933.131999969;0.0364773813666815
1900;130933.15199995;0.0371755130674792
1900;130933.171999931;0.0363028484414821
1900;130933.191999912;0.0340339204138894
1900;130933.211999893;0.0336848545634906
1900;130933.231999874;0.0336848545634906
1900;130933.251999855;0.032637657012294
1900;130933.271999836;0.0333357887130917
1900;130933.292000055;0.0347320521146872
1900;130933.312000036;0.0340339204138894
1900;130933.332000017;0.0340339204138894
1900;130933.351999998;0.0349065850398866
1900;130933.371999979;0.0342084533390889
1900;130933.39199996;0.0343829862642883
1900;130933.411999941;0.0349065850398866
1900;130933.431999922;0.0354301838154849
1900;130933.451999903;0.0368264472170804
1900;130933.471999884;0.0376991118430775
1900;130933.491999865;0.0389208423194735
1900;130933.511999846;0.0408407044966673
1900;130933.532000065;0.0408407044966673
1900;130933.552000046;0.0394444410950719
1900;130933.572000027;0.0387463093942741
1900;130933.592000008;0.0373500459926787
1900;130933.611999989;0.0340339204138894
1900;130933.631999969;0.0340339204138894
1900;130933.65199995;0.0324631240870945
1900;130933.671999931;0.0308923277602996
1900;130933.691999912;0.0293215314335047
1900;130933.711999893;0.0268780704807127
1900;130933.731999874;0.02460914245312
1900;130933.751999855;0.023387411976724
1900;130933.771999836;0.0223402144255274
1900;130933.792000055;0.0218166156499291
1900;130933.812000036;0.0207694180987325
1900;130933.832000017;0.0186750229963393
1900;130933.851999998;0.0153588974175501
1900;130933.871999979;0.0143116998663535
1900;130933.89199996;0.0115191730631626
1900;130933.911999941;0.00977384381116825
1900;130933.931999922;0.00645771823237902
1900;130933.951999903;0.00523598775598299
1900;130933.971999884;0.00349065850398866
1900;130933.991999865;0.00174532925199433
1900;130934.011999846;0.000872664625997165
1900;130934.032000065;0.000349065850398866
1900;130934.052000046;-0.000523598775598299
1900;130934.072000027;-0.00226892802759263
1900;130934.092000008;-0.00558505360638185
1900;130934.111999989;-0.00628318530717959
1900;130934.131999969;-0.00837758040957278
1900;130934.15199995;-0.00942477796076938
1900;130934.171999931;-0.00907571211037051
1900;130934.191999912;-0.00907571211037051
1900;130934.211999893;-0.0109955742875643
1900;130934.231999874;-0.0123918376891597
1900;130934.251999855;-0.0127409035395586
1900;130934.271999836;-0.0120427718387609
1900;130934.292000055;-0.0123918376891597
1900;130934.312000036;-0.011693705988362
1900;130934.332000017;-0.00942477796076938
1900;130934.351999998;-0.00942477796076938
1900;130934.371999979;-0.0118682389135614
1900;130934.39199996;-0.0118682389135614
1900;130934.411999941;-0.0130899693899575
1900;130934.431999922;-0.0143116998663535
1900;130934.451999903;-0.0165806278939461
1900;130934.471999884;-0.016929693744345
1900;130934.491999865;-0.018151424220741
1900;130934.511999846;-0.0190240888467382
1900;130934.532000065;-0.0205948851735331
1900;130934.552000046;-0.0204203522483337
1900;130934.572000027;-0.020943951023932
1900;130934.592000008;-0.022165681500328
1900;130934.611999989;-0.0218166156499291
1900;130934.631999969;-0.0228638132011257
1900;130934.65199995;-0.0237364778271229
1900;130934.671999931;-0.0260054058547155
1900;130934.691999912;-0.0280998009571087
1900;130934.711999893;-0.028623399732707
1900;130934.731999874;-0.0291469985083053
1900;130934.751999855;-0.0284488668075076
1900;130934.771999836;-0.0284488668075076
1900;130934.792000055;-0.0289724655831059
1900;130934.812000036;-0.0300196631343025
1900;130934.832000017;-0.0307177948351002
1900;130934.851999998;-0.0322885911618951
1900;130934.871999979;-0.032637657012294
1900;130934.89199996;-0.0317649923862968
1900;130934.911999941;-0.029845130209103
1900;130934.931999922;-0.0296705972839036
1900;130934.951999903;-0.0289724655831059
1900;130934.971999884;-0.0289724655831059
1900;130934.991999865;-0.0294960643587042
1900;130935.011999846;-0.029845130209103
1900;130935.032000065;-0.0294960643587042
1900;130935.052000046;-0.0293215314335047
1900;130935.072000027;-0.0282743338823081
