GPSWeek [weeks];GPSSecondsOfWeek [s];Yaw-Rate [rad/s]
1913;383115.513000011;0.00418879020478639
1913;383115.532999992;0.00418879020478639
1913;383115.552999973;0.00523598775598299
1913;383115.572999954;0.00349065850398866
1913;383115.592999935;0.00401425727958696
1913;383115.612999916;0.00366519142918809
1913;383115.632999897;0.00488692190558412
1913;383115.652999878;0.00383972435438753
1913;383115.672999859;0.00506145483078356
1913;383115.69299984;0.00401425727958696
1913;383115.713000059;0.00453785605518526
1913;383115.73300004;0.00453785605518526
1913;383115.753000021;0.00418879020478639
1913;383115.773000002;0.00436332312998582
1913;383115.792999983;0.00314159265358979
1913;383115.812999964;0.00471238898038469
1913;383115.832999945;0.00366519142918809
1913;383115.852999926;0.00488692190558412
1913;383115.872999907;0.00383972435438753
1913;383115.892999887;0.00383972435438753
1913;383115.912999868;0.00418879020478639
1913;383115.932999849;0.00453785605518526
1913;383115.95299983;0.00488692190558412
1913;383115.97300005;0.00331612557878923
1913;383115.993000031;0.00366519142918809
1913;383116.013000011;0.00279252680319093
1913;383116.032999992;0.00296705972839036
1913;383116.052999973;0.00314159265358979
1913;383116.072999954;0.00383972435438753
1913;383116.092999935;0.00349065850398866
1913;383116.112999916;0.00366519142918809
1913;383116.132999897;0.00366519142918809
1913;383116.152999878;0.00383972435438753
1913;383116.172999859;0.00401425727958696
1913;383116.19299984;0.00418879020478639
1913;383116.213000059;0.00453785605518526
1913;383116.23300004;0.00383972435438753
1913;383116.253000021;0.00453785605518526
1913;383116.273000002;0.00296705972839036
1913;383116.292999983;0.00383972435438753
1913;383116.312999964;0.00541052068118242
1913;383116.332999945;0.00401425727958696
1913;383116.352999926;0.00453785605518526
1913;383116.372999907;0.00331612557878923
1913;383116.392999887;0.00488692190558412
1913;383116.412999868;0.00436332312998582
1913;383116.432999849;0.00331612557878923
1913;383116.45299983;0.00296705972839036
1913;383116.47300005;0.00523598775598299
1913;383116.493000031;0.00366519142918809
1913;383116.513000011;0.00383972435438753
1913;383116.532999992;0.00418879020478639
1913;383116.552999973;0.00453785605518526
1913;383116.572999954;0.00436332312998582
1913;383116.592999935;0.00366519142918809
1913;383116.612999916;0.00506145483078356
1913;383116.632999897;0.00453785605518526
1913;383116.652999878;0.00436332312998582
1913;383116.672999859;0.00383972435438753
1913;383116.69299984;0.00436332312998582
1913;383116.713000059;0.00418879020478639
1913;383116.73300004;0.00331612557878923
1913;383116.753000021;0.00453785605518526
1913;383116.773000002;0.00331612557878923
1913;383116.792999983;0.00488692190558412
1913;383116.812999964;0.00349065850398866
1913;383116.832999945;0.00366519142918809
1913;383116.852999926;0.00349065850398866
1913;383116.872999907;0.00418879020478639
1913;383116.892999887;0.00314159265358979
1913;383116.912999868;0.00279252680319093
1913;383116.932999849;0.00401425727958696
1913;383116.95299983;0.00296705972839036
1913;383116.97300005;0.00436332312998582
1913;383116.993000031;0.00296705972839036
1913;383117.013000011;0.00436332312998582
1913;383117.032999992;0.00436332312998582
1913;383117.052999973;0.00418879020478639
1913;383117.072999954;0.00471238898038469
1913;383117.092999935;0.00488692190558412
1913;383117.112999916;0.00488692190558412
1913;383117.132999897;0.00314159265358979
1913;383117.152999878;0.00471238898038469
1913;383117.172999859;0.00436332312998582
1913;383117.19299984;0.00488692190558412
1913;383117.213000059;0.00331612557878923
1913;383117.23300004;0.00279252680319093
1913;383117.253000021;0.00418879020478639
1913;383117.273000002;0.00418879020478639
1913;383117.292999983;0.00471238898038469
1913;383117.312999964;0.00418879020478639
1913;383117.332999945;0.00506145483078356
1913;383117.352999926;0.00349065850398866
1913;383117.372999907;0.00436332312998582
1913;383117.392999887;0.00366519142918809
1913;383117.412999868;0.00418879020478639
1913;383117.432999849;0.00418879020478639
1913;383117.45299983;0.00523598775598299
1913;383117.47300005;0.00488692190558412
1913;383117.493000031;0.00436332312998582
1913;383117.513000011;0.00523598775598299
1913;383117.532999992;0.00349065850398866
1913;383117.552999973;0.00523598775598299
1913;383117.572999954;0.00349065850398866
1913;383117.592999935;0.00401425727958696
1913;383117.612999916;0.00401425727958696
1913;383117.632999897;0.00296705972839036
1913;383117.652999878;0.00418879020478639
1913;383117.672999859;0.00331612557878923
1913;383117.69299984;0.00488692190558412
1913;383117.713000059;0.00331612557878923
1913;383117.73300004;0.00436332312998582
1913;383117.753000021;0.00401425727958696
1913;383117.773000002;0.00418879020478639
1913;383117.792999983;0.00401425727958696
1913;383117.812999964;0.00506145483078356
1913;383117.832999945;0.00488692190558412
1913;383117.852999926;0.00436332312998582
1913;383117.872999907;0.00436332312998582
1913;383117.892999887;0.00453785605518526
1913;383117.912999868;0.00488692190558412
1913;383117.932999849;0.00453785605518526
1913;383117.95299983;0.00418879020478639
1913;383117.97300005;0.00296705972839036
1913;383117.993000031;0.00279252680319093
1913;383118.013000011;0.00383972435438753
1913;383118.032999992;0.00506145483078356
1913;383118.052999973;0.00453785605518526
1913;383118.072999954;0.00349065850398866
1913;383118.092999935;0.00471238898038469
1913;383118.112999916;0.00279252680319093
1913;383118.132999897;0.00418879020478639
1913;383118.152999878;0.00366519142918809
1913;383118.172999859;0.00523598775598299
1913;383118.19299984;0.00418879020478639
1913;383118.213000059;0.00314159265358979
1913;383118.23300004;0.00383972435438753
1913;383118.253000021;0.00401425727958696
1913;383118.273000002;0.00506145483078356
1913;383118.292999983;0.00436332312998582
1913;383118.312999964;0.00471238898038469
1913;383118.332999945;0.00383972435438753
1913;383118.352999926;0.00488692190558412
1913;383118.372999907;0.00471238898038469
1913;383118.392999887;0.00453785605518526
1913;383118.412999868;0.00523598775598299
1913;383118.432999849;0.00436332312998582
1913;383118.45299983;0.00488692190558412
1913;383118.47300005;0.00279252680319093
1913;383118.493000031;0.00488692190558412
1913;383118.513000011;0.00331612557878923
1913;383118.532999992;0.00541052068118242
1913;383118.552999973;0.00436332312998582
1913;383118.572999954;0.00541052068118242
1913;383118.592999935;0.00523598775598299
1913;383118.612999916;0.00418879020478639
1913;383118.632999897;0.00506145483078356
1913;383118.652999878;0.00506145483078356
1913;383118.672999859;0.00471238898038469
1913;383118.69299984;0.00453785605518526
1913;383118.713000059;0.00541052068118242
1913;383118.73300004;0.00453785605518526
1913;383118.753000021;0.00558505360638185
1913;383118.773000002;0.00418879020478639
1913;383118.792999983;0.00331612557878923
1913;383118.812999964;0.00471238898038469
1913;383118.832999945;0.00453785605518526
1913;383118.852999926;0.00558505360638185
1913;383118.872999907;0.00541052068118242
1913;383118.892999887;0.00558505360638185
1913;383118.912999868;0.00331612557878923
1913;383118.932999849;0.00436332312998582
1913;383118.95299983;0.00436332312998582
1913;383118.97300005;0.00331612557878923
1913;383118.993000031;0.00453785605518526
1913;383119.013000011;0.00314159265358979
1913;383119.032999992;0.00488692190558412
1913;383119.052999973;0.00418879020478639
1913;383119.072999954;0.00453785605518526
1913;383119.092999935;0.00383972435438753
1913;383119.112999916;0.00558505360638185
1913;383119.132999897;0.00506145483078356
1913;383119.152999878;0.00471238898038469
1913;383119.172999859;0.00541052068118242
1913;383119.19299984;0.00331612557878923
1913;383119.213000059;0.00488692190558412
1913;383119.23300004;0.00296705972839036
1913;383119.253000021;0.00331612557878923
1913;383119.273000002;0.00453785605518526
1913;383119.292999983;0.00558505360638185
1913;383119.312999964;0.00523598775598299
1913;383119.332999945;0.00488692190558412
1913;383119.352999926;0.00506145483078356
1913;383119.372999907;0.00523598775598299
1913;383119.392999887;0.00558505360638185
1913;383119.412999868;0.00418879020478639
1913;383119.432999849;0.00453785605518526
1913;383119.45299983;0.00401425727958696
1913;383119.47300005;0.00453785605518526
1913;383119.493000031;0.00453785605518526
1913;383119.513000011;0.00383972435438753
1913;383119.532999992;0.00471238898038469
1913;383119.552999973;0.00436332312998582
1913;383119.572999954;0.00418879020478639
1913;383119.592999935;0.00244346095279206
1913;383119.612999916;0.00418879020478639
1913;383119.632999897;0.00418879020478639
1913;383119.652999878;0.00436332312998582
1913;383119.672999859;0.00418879020478639
1913;383119.69299984;0.00436332312998582
1913;383119.713000059;0.00453785605518526
1913;383119.73300004;0.00418879020478639
1913;383119.753000021;0.00471238898038469
1913;383119.773000002;0.00453785605518526
1913;383119.792999983;0.00523598775598299
1913;383119.812999964;0.00366519142918809
1913;383119.832999945;0.00349065850398866
1913;383119.852999926;0.00349065850398866
1913;383119.872999907;0.00331612557878923
1913;383119.892999887;0.00453785605518526
1913;383119.912999868;0.00383972435438753
1913;383119.932999849;0.00471238898038469
1913;383119.95299983;0.00453785605518526
1913;383119.97300005;0.00418879020478639
1913;383119.993000031;0.00436332312998582
1913;383120.013000011;0.00436332312998582
1913;383120.032999992;0.00401425727958696
1913;383120.052999973;0.00541052068118242
1913;383120.072999954;0.00471238898038469
1913;383120.092999935;0.00471238898038469
1913;383120.112999916;0.00506145483078356
1913;383120.132999897;0.00383972435438753
1913;383120.152999878;0.00401425727958696
1913;383120.172999859;0.00401425727958696
1913;383120.19299984;0.00436332312998582
1913;383120.213000059;0.00331612557878923
1913;383120.23300004;0.00383972435438753
1913;383120.253000021;0.00453785605518526
1913;383120.273000002;0.00541052068118242
1913;383120.292999983;0.00558505360638185
1913;383120.312999964;0.00436332312998582
1913;383120.332999945;0.00541052068118242
1913;383120.352999926;0.00488692190558412
1913;383120.372999907;0.00558505360638185
1913;383120.392999887;0.00558505360638185
1913;383120.412999868;0.00558505360638185
1913;383120.432999849;0.00558505360638185
1913;383120.45299983;0.00488692190558412
1913;383120.47300005;0.00471238898038469
1913;383120.493000031;0.00244346095279206
1913;383120.513000011;0.00296705972839036
1913;383120.532999992;0.0015707963267949
1913;383120.552999973;0.00401425727958696
1913;383120.572999954;0.00418879020478639
1913;383120.592999935;0.00436332312998582
1913;383120.612999916;0.00314159265358979
1913;383120.632999897;0.00418879020478639
1913;383120.652999878;0.00471238898038469
1913;383120.672999859;0.00471238898038469
1913;383120.69299984;0.00541052068118242
1913;383120.713000059;0.00488692190558412
1913;383120.73300004;0.00558505360638185
1913;383120.753000021;0.00523598775598299
1913;383120.773000002;0.00488692190558412
1913;383120.792999983;0.00418879020478639
1913;383120.812999964;0.00349065850398866
1913;383120.832999945;0.00279252680319093
1913;383120.852999926;0.00314159265358979
1913;383120.872999907;0.00436332312998582
1913;383120.892999887;0.00401425727958696
1913;383120.912999868;0.00436332312998582
1913;383120.932999849;0.00349065850398866
1913;383120.95299983;0.00523598775598299
1913;383120.97300005;0.00541052068118242
1913;383120.993000031;0.00453785605518526
1913;383121.013000011;0.00471238898038469
1913;383121.032999992;0.00593411945678072
1913;383121.052999973;0.00558505360638185
1913;383121.072999954;0.00488692190558412
1913;383121.092999935;0.00541052068118242
1913;383121.112999916;0.00418879020478639
1913;383121.132999897;0.00488692190558412
1913;383121.152999878;0.00593411945678072
1913;383121.172999859;0.00401425727958696
1913;383121.19299984;0.00314159265358979
1913;383121.213000059;0.00383972435438753
1913;383121.23300004;0.00401425727958696
1913;383121.253000021;0.00383972435438753
1913;383121.273000002;0.00366519142918809
1913;383121.292999983;0.00383972435438753
1913;383121.312999964;0.00523598775598299
1913;383121.332999945;0.00523598775598299
1913;383121.352999926;0.00488692190558412
1913;383121.372999907;0.00558505360638185
1913;383121.392999887;0.00506145483078356
1913;383121.412999868;0.00628318530717959
1913;383121.432999849;0.00558505360638185
1913;383121.45299983;0.00680678408277789
1913;383121.47300005;0.00488692190558412
1913;383121.493000031;0.00558505360638185
1913;383121.513000011;0.00558505360638185
1913;383121.532999992;0.00471238898038469
1913;383121.552999973;0.00506145483078356
1913;383121.572999954;0.00558505360638185
1913;383121.592999935;0.00436332312998582
1913;383121.612999916;0.00401425727958696
1913;383121.632999897;0.00488692190558412
1913;383121.652999878;0.00663225115757845
1913;383121.672999859;0.00645771823237902
1913;383121.69299984;0.00575958653158129
1913;383121.713000059;0.00628318530717959
1913;383121.73300004;0.00698131700797732
1913;383121.753000021;0.00628318530717959
1913;383121.773000002;0.00680678408277789
1913;383121.792999983;0.00715584993317675
1913;383121.812999964;0.00698131700797732
1913;383121.832999945;0.00628318530717959
1913;383121.852999926;0.00593411945678072
1913;383121.872999907;0.00663225115757845
1913;383121.892999887;0.00593411945678072
1913;383121.912999868;0.00541052068118242
1913;383121.932999849;0.00575958653158129
1913;383121.95299983;0.00645771823237902
1913;383121.97300005;0.00698131700797732
1913;383121.993000031;0.00750491578357562
1913;383122.013000011;0.00698131700797732
1913;383122.032999992;0.00802851455917392
1913;383122.052999973;0.00855211333477222
1913;383122.072999954;0.00959931088596881
1913;383122.092999935;0.00890117918517108
1913;383122.112999916;0.00837758040957278
1913;383122.132999897;0.00785398163397448
1913;383122.152999878;0.00820304748437335
1913;383122.172999859;0.00750491578357562
1913;383122.19299984;0.00698131700797732
1913;383122.213000059;0.00663225115757845
1913;383122.23300004;0.00593411945678072
1913;383122.253000021;0.00593411945678072
1913;383122.273000002;0.00610865238198015
1913;383122.292999983;0.00733038285837618
1913;383122.312999964;0.00733038285837618
1913;383122.332999945;0.00785398163397448
1913;383122.352999926;0.00855211333477222
1913;383122.372999907;0.010471975511966
1913;383122.392999887;0.00959931088596881
1913;383122.412999868;0.00925024503556995
1913;383122.432999849;0.00977384381116825
1913;383122.45299983;0.00872664625997165
1913;383122.47300005;0.00872664625997165
1913;383122.493000031;0.00837758040957278
1913;383122.513000011;0.00802851455917392
1913;383122.532999992;0.00663225115757845
1913;383122.552999973;0.00575958653158129
1913;383122.572999954;0.00575958653158129
1913;383122.592999935;0.00558505360638185
1913;383122.612999916;0.00523598775598299
1913;383122.632999897;0.00645771823237902
1913;383122.652999878;0.00610865238198015
1913;383122.672999859;0.00698131700797732
1913;383122.69299984;0.00733038285837618
1913;383122.713000059;0.00994837673636768
1913;383122.73300004;0.0113446401379631
1913;383122.753000021;0.0115191730631626
1913;383122.773000002;0.0122173047639603
1913;383122.792999983;0.00977384381116825
1913;383122.812999964;0.00767944870877505
1913;383122.832999945;0.00593411945678072
1913;383122.852999926;0.00558505360638185
1913;383122.872999907;0.00558505360638185
1913;383122.892999887;0.00733038285837618
1913;383122.912999868;0.00767944870877505
1913;383122.932999849;0.00855211333477222
1913;383122.95299983;0.0102974425867665
1913;383122.97300005;0.00925024503556995
1913;383122.993000031;0.0102974425867665
1913;383123.013000011;0.0102974425867665
1913;383123.032999992;0.0108210413623648
1913;383123.052999973;0.0111701072127637
1913;383123.072999954;0.011693705988362
1913;383123.092999935;0.0123918376891597
1913;383123.112999916;0.0111701072127637
1913;383123.132999897;0.00994837673636768
1913;383123.152999878;0.010471975511966
1913;383123.172999859;0.00994837673636768
1913;383123.19299984;0.0102974425867665
1913;383123.213000059;0.00994837673636768
1913;383123.23300004;0.00802851455917392
1913;383123.253000021;0.00767944870877505
1913;383123.273000002;0.00855211333477222
1913;383123.292999983;0.00837758040957278
1913;383123.312999964;0.00907571211037051
1913;383123.332999945;0.010471975511966
1913;383123.352999926;0.010471975511966
1913;383123.372999907;0.0123918376891597
1913;383123.392999887;0.0118682389135614
1913;383123.412999868;0.012915436464758
1913;383123.432999849;0.0118682389135614
1913;383123.45299983;0.011693705988362
1913;383123.47300005;0.0115191730631626
1913;383123.493000031;0.0102974425867665
1913;383123.513000011;0.0101229096615671
1913;383123.532999992;0.0113446401379631
1913;383123.552999973;0.0102974425867665
1913;383123.572999954;0.0109955742875643
1913;383123.592999935;0.0108210413623648
1913;383123.612999916;0.0113446401379631
1913;383123.632999897;0.0123918376891597
1913;383123.652999878;0.0127409035395586
1913;383123.672999859;0.0130899693899575
1913;383123.69299984;0.0132645023151569
1913;383123.713000059;0.0139626340159546
1913;383123.73300004;0.0137881010907552
1913;383123.753000021;0.0141371669411541
1913;383123.773000002;0.0141371669411541
1913;383123.792999983;0.0171042266695444
1913;383123.812999964;0.016929693744345
1913;383123.832999945;0.0167551608191456
1913;383123.852999926;0.018151424220741
1913;383123.872999907;0.0178023583703422
1913;383123.892999887;0.0190240888467382
1913;383123.912999868;0.0204203522483337
1913;383123.932999849;0.0200712863979348
1913;383123.95299983;0.0188495559215388
1913;383123.97300005;0.0179768912955416
1913;383123.993000031;0.0155334303427495
1913;383124.013000011;0.0143116998663535
1913;383124.032999992;0.0150098315671512
1913;383124.052999973;0.0143116998663535
1913;383124.072999954;0.0136135681655558
1913;383124.092999935;0.0148352986419518
1913;383124.112999916;0.016929693744345
1913;383124.132999897;0.0171042266695444
1913;383124.152999878;0.0183259571459405
1913;383124.172999859;0.0204203522483337
1913;383124.19299984;0.016929693744345
1913;383124.213000059;0.018151424220741
1913;383124.23300004;0.0176278254451427
1913;383124.253000021;0.0158824961931484
1913;383124.273000002;0.0176278254451427
1913;383124.292999983;0.016929693744345
1913;383124.312999964;0.0174532925199433
1913;383124.332999945;0.0191986217719376
1913;383124.352999926;0.0193731546971371
1913;383124.372999907;0.0178023583703422
1913;383124.392999887;0.0160570291183478
1913;383124.412999868;0.0172787595947439
1913;383124.432999849;0.0172787595947439
1913;383124.45299983;0.0183259571459405
1913;383124.47300005;0.0179768912955416
1913;383124.493000031;0.0179768912955416
1913;383124.513000011;0.0197222205475359
1913;383124.532999992;0.0211184839491314
1913;383124.552999973;0.0205948851735331
1913;383124.572999954;0.0214675497995303
1913;383124.592999935;0.0198967534727354
1913;383124.612999916;0.0174532925199433
1913;383124.632999897;0.0153588974175501
1913;383124.652999878;0.0158824961931484
1913;383124.672999859;0.0167551608191456
1913;383124.69299984;0.0160570291183478
1913;383124.713000059;0.0155334303427495
1913;383124.73300004;0.015707963267949
1913;383124.753000021;0.015707963267949
1913;383124.773000002;0.0155334303427495
1913;383124.792999983;0.0146607657167524
1913;383124.812999964;0.0153588974175501
1913;383124.832999945;0.0162315620435473
1913;383124.852999926;0.016929693744345
1913;383124.872999907;0.0165806278939461
1913;383124.892999887;0.0178023583703422
1913;383124.912999868;0.0191986217719376
1913;383124.932999849;0.0205948851735331
1913;383124.95299983;0.0225147473507269
1913;383124.97300005;0.0228638132011257
1913;383124.993000031;0.0225147473507269
1913;383125.013000011;0.0216420827247297
1913;383125.032999992;0.0195476876223365
1913;383125.052999973;0.016929693744345
1913;383125.072999954;0.0162315620435473
1913;383125.092999935;0.0144862327915529
1913;383125.112999916;0.0141371669411541
1913;383125.132999897;0.0143116998663535
1913;383125.152999878;0.0155334303427495
1913;383125.172999859;0.0150098315671512
1913;383125.19299984;0.0143116998663535
1913;383125.213000059;0.0146607657167524
1913;383125.23300004;0.0130899693899575
1913;383125.253000021;0.0122173047639603
1913;383125.273000002;0.0136135681655558
1913;383125.292999983;0.0137881010907552
1913;383125.312999964;0.0162315620435473
1913;383125.332999945;0.0153588974175501
1913;383125.352999926;0.0176278254451427
1913;383125.372999907;0.0179768912955416
1913;383125.392999887;0.0183259571459405
1913;383125.412999868;0.0193731546971371
1913;383125.432999849;0.0183259571459405
1913;383125.45299983;0.0204203522483337
1913;383125.47300005;0.020943951023932
1913;383125.493000031;0.0205948851735331
1913;383125.513000011;0.0198967534727354
1913;383125.532999992;0.0190240888467382
1913;383125.552999973;0.0171042266695444
1913;383125.572999954;0.0150098315671512
1913;383125.592999935;0.0123918376891597
1913;383125.612999916;0.00855211333477222
1913;383125.632999897;0.00628318530717959
1913;383125.652999878;0.00418879020478639
1913;383125.672999859;0.00314159265358979
1913;383125.69299984;0.00261799387799149
1913;383125.713000059;0.00436332312998582
1913;383125.73300004;0.00383972435438753
1913;383125.753000021;0.00383972435438753
1913;383125.773000002;0.00383972435438753
1913;383125.792999983;0.00418879020478639
1913;383125.812999964;0.00506145483078356
1913;383125.832999945;0.00523598775598299
1913;383125.852999926;0.00628318530717959
1913;383125.872999907;0.00698131700797732
1913;383125.892999887;0.00767944870877505
1913;383125.912999868;0.00872664625997165
1913;383125.932999849;0.00925024503556995
1913;383125.95299983;0.00959931088596881
1913;383125.97300005;0.00837758040957278
1913;383125.993000031;0.00733038285837618
1913;383126.013000011;0.00541052068118242
1913;383126.032999992;0.00453785605518526
1913;383126.052999973;0.00488692190558412
1913;383126.072999954;0.00401425727958696
1913;383126.092999935;0.00383972435438753
1913;383126.112999916;0.00418879020478639
1913;383126.132999897;0.00593411945678072
1913;383126.152999878;0.00698131700797732
1913;383126.172999859;0.00541052068118242
1913;383126.19299984;0.00506145483078356
1913;383126.213000059;0.00471238898038469
1913;383126.23300004;0.00488692190558412
1913;383126.253000021;0.00453785605518526
1913;383126.273000002;0.00261799387799149
1913;383126.292999983;0.00139626340159546
1913;383126.312999964;0.000523598775598299
1913;383126.332999945;0.0010471975511966
1913;383126.352999926;0.00279252680319093
1913;383126.372999907;0.00523598775598299
1913;383126.392999887;0.00645771823237902
1913;383126.412999868;0.00855211333477222
1913;383126.432999849;0.00925024503556995
1913;383126.45299983;0.00820304748437335
1913;383126.47300005;0.00575958653158129
1913;383126.493000031;0.00506145483078356
1913;383126.513000011;0.00418879020478639
1913;383126.532999992;0.00453785605518526
1913;383126.552999973;0.00436332312998582
1913;383126.572999954;0.00453785605518526
1913;383126.592999935;0.00331612557878923
1913;383126.612999916;0.00296705972839036
1913;383126.632999897;0.00418879020478639
1913;383126.652999878;0.00418879020478639
1913;383126.672999859;0.00436332312998582
1913;383126.69299984;0.00453785605518526
1913;383126.713000059;0.00401425727958696
1913;383126.73300004;0.00436332312998582
1913;383126.753000021;0.00523598775598299
1913;383126.773000002;0.00506145483078356
1913;383126.792999983;0.00453785605518526
1913;383126.812999964;0.00575958653158129
1913;383126.832999945;0.00663225115757845
1913;383126.852999926;0.00837758040957278
1913;383126.872999907;0.00872664625997165
1913;383126.892999887;0.00890117918517108
1913;383126.912999868;0.00733038285837618
1913;383126.932999849;0.00733038285837618
1913;383126.95299983;0.00767944870877505
1913;383126.97300005;0.00855211333477222
1913;383126.993000031;0.00750491578357562
1913;383127.013000011;0.00558505360638185
1913;383127.03399992;0.00471238898038469
1913;383127.053999901;0.00366519142918809
1913;383127.073999882;0.00244346095279206
1913;383127.093999863;0.00314159265358979
1913;383127.113999844;0.0020943951023932
1913;383127.134000063;0.0010471975511966
1913;383127.154000044;0.00331612557878923
1913;383127.174000025;0.00418879020478639
1913;383127.194000006;0.00488692190558412
1913;383127.213999987;0.00593411945678072
1913;383127.233999968;0.00593411945678072
1913;383127.253999949;0.00593411945678072
1913;383127.273999929;0.00575958653158129
1913;383127.29399991;0.00558505360638185
1913;383127.313999891;0.00593411945678072
1913;383127.333999872;0.00488692190558412
1913;383127.353999853;0.00314159265358979
1913;383127.373999834;0.0020943951023932
1913;383127.394000053;-0.000349065850398866
1913;383127.414000034;-0.00296705972839036
1913;383127.434000015;-0.00314159265358979
1913;383127.453999996;-0.00541052068118242
1913;383127.473999977;-0.00453785605518526
1913;383127.493999958;-0.00349065850398866
1913;383127.513999939;-0.00279252680319093
1913;383127.53399992;0.000698131700797732
1913;383127.553999901;0.0015707963267949
1913;383127.573999882;0.00383972435438753
1913;383127.593999863;0.00453785605518526
1913;383127.613999844;0.00261799387799149
1913;383127.634000063;0.00279252680319093
1913;383127.654000044;0.0020943951023932
1913;383127.674000025;0.0020943951023932
1913;383127.694000006;0.00314159265358979
1913;383127.713999987;0.00314159265358979
1913;383127.733999968;0.00139626340159546
1913;383127.753999949;-0.000523598775598299
1913;383127.773999929;-0.000349065850398866
1913;383127.79399991;-0.00139626340159546
1913;383127.813999891;-0.00174532925199433
1913;383127.833999872;-0.00296705972839036
1913;383127.853999853;-0.00279252680319093
1913;383127.873999834;-0.00279252680319093
1913;383127.894000053;-0.00279252680319093
1913;383127.914000034;-0.00139626340159546
1913;383127.934000015;0
1913;383127.953999996;0.0010471975511966
1913;383127.973999977;0.00191986217719376
1913;383127.993999958;0.0010471975511966
1913;383128.013999939;0.00418879020478639
1913;383128.03399992;0.00558505360638185
1913;383128.053999901;0.00418879020478639
1913;383128.073999882;0.00314159265358979
1913;383128.093999863;0.00244346095279206
1913;383128.113999844;0.00139626340159546
1913;383128.134000063;0.000174532925199433
1913;383128.154000044;-0.000174532925199433
1913;383128.174000025;-0.000523598775598299
1913;383128.194000006;-0.00139626340159546
1913;383128.213999987;-0.00174532925199433
1913;383128.233999968;-0.0010471975511966
1913;383128.253999949;-0.00122173047639603
1913;383128.273999929;-0.0020943951023932
1913;383128.29399991;-0.00261799387799149
1913;383128.313999891;-0.00314159265358979
1913;383128.333999872;-0.00314159265358979
1913;383128.353999853;-0.00383972435438753
1913;383128.373999834;-0.00506145483078356
1913;383128.394000053;-0.00541052068118242
1913;383128.414000034;-0.00383972435438753
1913;383128.434000015;-0.00296705972839036
1913;383128.453999996;-0.00383972435438753
1913;383128.473999977;-0.00471238898038469
1913;383128.493999958;-0.00558505360638185
1913;383128.513999939;-0.00488692190558412
1913;383128.53399992;-0.00436332312998582
1913;383128.553999901;-0.00383972435438753
1913;383128.573999882;-0.00523598775598299
1913;383128.593999863;-0.00541052068118242
1913;383128.613999844;-0.00488692190558412
1913;383128.634000063;-0.00488692190558412
1913;383128.654000044;-0.00698131700797732
1913;383128.674000025;-0.00541052068118242
1913;383128.694000006;-0.00733038285837618
1913;383128.713999987;-0.00733038285837618
1913;383128.733999968;-0.0109955742875643
1913;383128.753999949;-0.0136135681655558
1913;383128.773999929;-0.0134390352403563
1913;383128.79399991;-0.0151843644923507
1913;383128.813999891;-0.0141371669411541
1913;383128.833999872;-0.0122173047639603
1913;383128.853999853;-0.00994837673636768
1913;383128.873999834;-0.0106465084371654
1913;383128.894000053;-0.0111701072127637
