GPSWeek [weeks];GPSSecondsOfWeek [s];Velocity [meter/second]
1913;383117.332999945;0
1913;383117.352999926;0
1913;383117.372999907;0
1913;383117.392999887;0
1913;383117.412999868;0
1913;383117.432999849;0
1913;383117.45299983;0
1913;383117.47300005;0
1913;383117.493000031;0
1913;383117.513000011;0
1913;383117.532999992;0
1913;383117.552999973;0
1913;383117.572999954;0
1913;383117.592999935;0
1913;383117.612999916;0
1913;383117.632999897;0
1913;383117.652999878;0
1913;383117.672999859;0
1913;383117.69299984;0
1913;383117.713000059;0
1913;383117.73300004;0
1913;383117.753000021;0
1913;383117.773000002;0
1913;383117.792999983;0
1913;383117.812999964;0
1913;383117.832999945;0
1913;383117.852999926;0
1913;383117.872999907;0
1913;383117.892999887;0
1913;383117.912999868;0
1913;383117.932999849;0
1913;383117.95299983;0
1913;383117.97300005;0
1913;383117.993000031;0
1913;383118.013000011;0
1913;383118.032999992;0
1913;383118.052999973;0
1913;383118.072999954;0
1913;383118.092999935;0
1913;383118.112999916;0
1913;383118.132999897;0
1913;383118.152999878;0
1913;383118.172999859;0
1913;383118.19299984;0
1913;383118.213000059;0
1913;383118.23300004;0
1913;383118.253000021;0
1913;383118.273000002;0
1913;383118.292999983;0
1913;383118.312999964;0
1913;383118.332999945;0
1913;383118.352999926;0
1913;383118.372999907;0
1913;383118.392999887;0
1913;383118.412999868;0
1913;383118.432999849;0
1913;383118.45299983;0
1913;383118.47300005;0
1913;383118.493000031;0
1913;383118.513000011;0
1913;383118.532999992;0
1913;383118.552999973;0
1913;383118.572999954;0
1913;383118.592999935;0
1913;383118.612999916;0
1913;383118.632999897;0
1913;383118.652999878;0
1913;383118.672999859;0
1913;383118.69299984;0
1913;383118.713000059;0
1913;383118.73300004;0
1913;383118.753000021;0
1913;383118.773000002;0
1913;383118.792999983;0
1913;383118.812999964;0
1913;383118.832999945;0
1913;383118.852999926;0
1913;383118.872999907;0
1913;383118.892999887;0
1913;383118.912999868;0
1913;383118.932999849;0
1913;383118.95299983;0
1913;383118.97300005;0
1913;383118.993000031;0
1913;383119.013000011;0
1913;383119.032999992;0
1913;383119.052999973;0
1913;383119.072999954;0
1913;383119.092999935;0
1913;383119.112999916;0
1913;383119.132999897;0
1913;383119.152999878;0
1913;383119.172999859;0
1913;383119.19299984;0
1913;383119.213000059;0
1913;383119.23300004;0
1913;383119.253000021;0
1913;383119.273000002;0
1913;383119.292999983;0
1913;383119.312999964;0
1913;383119.332999945;0
1913;383119.352999926;0
1913;383119.372999907;0
1913;383119.392999887;0
1913;383119.412999868;0
1913;383119.432999849;0
1913;383119.45299983;0
1913;383119.47300005;0
1913;383119.493000031;0
1913;383119.513000011;0
1913;383119.532999992;0
1913;383119.552999973;0
1913;383119.572999954;0
1913;383119.592999935;0
1913;383119.612999916;0
1913;383119.632999897;0
1913;383119.652999878;0
1913;383119.672999859;0
1913;383119.69299984;0
1913;383119.713000059;0
1913;383119.73300004;0
1913;383119.753000021;0
1913;383119.773000002;0
1913;383119.792999983;0
1913;383119.812999964;0
1913;383119.832999945;0
1913;383119.852999926;0
1913;383119.872999907;0
1913;383119.892999887;0
1913;383119.912999868;0
1913;383119.932999849;0
1913;383119.95299983;0
1913;383119.97300005;0
1913;383119.993000031;0
1913;383120.013000011;0
1913;383120.032999992;0
1913;383120.052999973;0
1913;383120.072999954;0
1913;383120.092999935;0
1913;383120.112999916;0
1913;383120.132999897;0
1913;383120.152999878;0
1913;383120.172999859;0
1913;383120.19299984;0
1913;383120.213000059;0
1913;383120.23300004;0
1913;383120.253000021;0
1913;383120.273000002;0
1913;383120.292999983;0
1913;383120.312999964;0
1913;383120.332999945;0
1913;383120.352999926;0
1913;383120.372999907;0
1913;383120.392999887;0
1913;383120.412999868;0
1913;383120.432999849;0
1913;383120.45299983;0
1913;383120.47300005;0
1913;383120.493000031;0
1913;383120.513000011;0
1913;383120.532999992;0
1913;383120.552999973;0
1913;383120.572999954;0
1913;383120.592999935;0
1913;383120.612999916;0
1913;383120.632999897;0
1913;383120.652999878;0
1913;383120.672999859;0
1913;383120.69299984;0
1913;383120.713000059;0
1913;383120.73300004;0
1913;383120.753000021;0
1913;383120.773000002;0
1913;383120.792999983;0
1913;383120.812999964;0
1913;383120.832999945;0
1913;383120.852999926;0
1913;383120.872999907;0
1913;383120.892999887;0
1913;383120.912999868;0
1913;383120.932999849;0
1913;383120.95299983;0
1913;383120.97300005;0
1913;383120.993000031;0
1913;383121.013000011;0
1913;383121.032999992;0
1913;383121.052999973;0
1913;383121.072999954;0
1913;383121.092999935;0
1913;383121.112999916;0
1913;383121.132999897;0.219444444444444
1913;383121.152999878;0.219444444444444
1913;383121.172999859;0.219444444444444
1913;383121.19299984;0.219444444444444
1913;383121.213000059;0.302777777777778
1913;383121.23300004;0.302777777777778
1913;383121.253000021;0.302777777777778
1913;383121.273000002;0.369444444444444
1913;383121.292999983;0.369444444444444
1913;383121.312999964;0.369444444444444
1913;383121.332999945;0.416666666666667
1913;383121.352999926;0.416666666666667
1913;383121.372999907;0.477777777777778
1913;383121.392999887;0.477777777777778
1913;383121.412999868;0.519444444444444
1913;383121.432999849;0.561111111111111
1913;383121.45299983;0.561111111111111
1913;383121.47300005;0.561111111111111
1913;383121.493000031;0.597222222222222
1913;383121.513000011;0.636111111111111
1913;383121.532999992;0.666666666666667
1913;383121.552999973;0.666666666666667
1913;383121.572999954;0.683333333333333
1913;383121.592999935;0.697222222222222
1913;383121.612999916;0.733333333333333
1913;383121.632999897;0.755555555555556
1913;383121.652999878;0.755555555555556
1913;383121.672999859;0.783333333333333
1913;383121.69299984;0.811111111111111
1913;383121.713000059;0.811111111111111
1913;383121.73300004;0.869444444444444
1913;383121.753000021;0.869444444444444
1913;383121.773000002;0.9
1913;383121.792999983;0.919444444444445
1913;383121.812999964;0.95
1913;383121.832999945;0.95
1913;383121.852999926;0.980555555555556
1913;383121.872999907;1
1913;383121.892999887;1.02777777777778
1913;383121.912999868;1.05277777777778
1913;383121.932999849;1.10277777777778
1913;383121.95299983;1.10277777777778
1913;383121.97300005;1.12777777777778
1913;383121.993000031;1.15555555555556
1913;383122.013000011;1.175
1913;383122.032999992;1.25
1913;383122.052999973;1.25
1913;383122.072999954;1.26944444444444
1913;383122.092999935;1.28888888888889
1913;383122.112999916;1.31944444444444
1913;383122.132999897;1.37777777777778
1913;383122.152999878;1.37777777777778
1913;383122.172999859;1.4
1913;383122.19299984;1.42777777777778
1913;383122.213000059;1.44166666666667
1913;383122.23300004;1.5
1913;383122.253000021;1.5
1913;383122.273000002;1.52777777777778
1913;383122.292999983;1.55833333333333
1913;383122.312999964;1.57777777777778
1913;383122.332999945;1.57777777777778
1913;383122.352999926;1.63888888888889
1913;383122.372999907;1.68611111111111
1913;383122.392999887;1.68611111111111
1913;383122.412999868;1.73611111111111
1913;383122.432999849;1.77222222222222
1913;383122.45299983;1.77222222222222
1913;383122.47300005;1.81111111111111
1913;383122.493000031;1.82777777777778
1913;383122.513000011;1.86666666666667
1913;383122.532999992;1.91111111111111
1913;383122.552999973;1.91111111111111
1913;383122.572999954;1.94444444444444
1913;383122.592999935;1.98055555555556
1913;383122.612999916;1.99444444444444
1913;383122.632999897;2.04722222222222
1913;383122.652999878;2.04722222222222
1913;383122.672999859;2.06944444444444
1913;383122.69299984;2.10833333333333
1913;383122.713000059;2.12777777777778
1913;383122.73300004;2.18333333333333
1913;383122.753000021;2.18333333333333
1913;383122.773000002;2.21111111111111
1913;383122.792999983;2.21666666666667
1913;383122.812999964;2.25277777777778
1913;383122.832999945;2.25277777777778
1913;383122.852999926;2.30277777777778
1913;383122.872999907;2.32222222222222
1913;383122.892999887;2.34166666666667
1913;383122.912999868;2.37222222222222
1913;383122.932999849;2.41944444444444
1913;383122.95299983;2.41944444444444
1913;383122.97300005;2.44166666666667
1913;383122.993000031;2.47777777777778
1913;383123.013000011;2.50277777777778
1913;383123.032999992;2.50277777777778
1913;383123.052999973;2.54722222222222
1913;383123.072999954;2.56944444444444
1913;383123.092999935;2.59722222222222
1913;383123.112999916;2.63055555555556
1913;383123.132999897;2.66666666666667
1913;383123.152999878;2.66666666666667
1913;383123.172999859;2.68888888888889
1913;383123.19299984;2.71944444444444
1913;383123.213000059;2.73888888888889
1913;383123.23300004;2.79444444444444
1913;383123.253000021;2.79444444444444
1913;383123.273000002;2.82222222222222
1913;383123.292999983;2.83333333333333
1913;383123.312999964;2.85277777777778
1913;383123.332999945;2.85277777777778
1913;383123.352999926;2.89166666666667
1913;383123.372999907;2.91111111111111
1913;383123.392999887;2.94166666666667
1913;383123.412999868;2.95833333333333
1913;383123.432999849;2.98888888888889
1913;383123.45299983;2.98888888888889
1913;383123.47300005;2.99722222222222
1913;383123.493000031;3.025
1913;383123.513000011;3.03888888888889
1913;383123.532999992;3.07777777777778
1913;383123.552999973;3.07777777777778
1913;383123.572999954;3.07777777777778
1913;383123.592999935;3.07777777777778
1913;383123.612999916;3.06944444444444
1913;383123.632999897;3.07777777777778
1913;383123.652999878;3.07777777777778
1913;383123.672999859;3.07777777777778
1913;383123.69299984;3.09722222222222
1913;383123.713000059;3.09444444444444
1913;383123.73300004;3.08611111111111
1913;383123.753000021;3.08611111111111
1913;383123.773000002;3.08611111111111
1913;383123.792999983;3.09444444444444
1913;383123.812999964;3.09444444444444
1913;383123.832999945;3.09444444444444
1913;383123.852999926;3.09444444444444
1913;383123.872999907;3.08333333333333
1913;383123.892999887;3.08888888888889
1913;383123.912999868;3.09722222222222
1913;383123.932999849;3.04722222222222
1913;383123.95299983;3.04722222222222
1913;383123.97300005;3.05
1913;383123.993000031;3.05833333333333
1913;383124.013000011;3.06388888888889
1913;383124.032999992;3.075
1913;383124.052999973;3.075
1913;383124.072999954;3.075
1913;383124.092999935;3.06944444444444
1913;383124.112999916;3.04722222222222
1913;383124.132999897;3.18333333333333
1913;383124.152999878;3.18333333333333
1913;383124.172999859;3.11666666666667
1913;383124.19299984;2.98888888888889
1913;383124.213000059;3.11388888888889
1913;383124.23300004;3.03055555555556
1913;383124.253000021;3.03055555555556
1913;383124.273000002;3.07777777777778
1913;383124.292999983;3.08611111111111
1913;383124.312999964;3.11944444444444
1913;383124.332999945;3.1
1913;383124.352999926;3.1
1913;383124.372999907;3.1
1913;383124.392999887;3.09722222222222
1913;383124.412999868;3.125
1913;383124.432999849;3.125
1913;383124.45299983;3.1
1913;383124.47300005;3.10833333333333
1913;383124.493000031;3.14722222222222
1913;383124.513000011;3.15277777777778
1913;383124.532999992;3.14444444444444
1913;383124.552999973;3.14444444444444
1913;383124.572999954;3.17777777777778
1913;383124.592999935;3.19166666666667
1913;383124.612999916;3.175
1913;383124.632999897;3.22222222222222
1913;383124.652999878;3.22222222222222
1913;383124.672999859;3.21666666666667
1913;383124.69299984;3.22222222222222
1913;383124.713000059;3.23333333333333
1913;383124.73300004;3.23333333333333
1913;383124.753000021;3.26388888888889
1913;383124.773000002;3.25277777777778
1913;383124.792999983;3.27222222222222
1913;383124.812999964;3.29166666666667
1913;383124.832999945;3.29166666666667
1913;383124.852999926;3.31388888888889
1913;383124.872999907;3.30277777777778
1913;383124.892999887;3.32222222222222
1913;383124.912999868;3.33333333333333
1913;383124.932999849;3.36944444444444
1913;383124.95299983;3.36944444444444
1913;383124.97300005;3.35555555555556
1913;383124.993000031;3.36388888888889
1913;383125.013000011;3.38333333333333
1913;383125.032999992;3.40277777777778
1913;383125.052999973;3.40277777777778
1913;383125.072999954;3.41388888888889
1913;383125.092999935;3.41944444444444
1913;383125.112999916;3.44444444444444
1913;383125.132999897;3.46388888888889
1913;383125.152999878;3.46388888888889
1913;383125.172999859;3.46944444444444
1913;383125.19299984;3.5
1913;383125.213000059;3.51944444444444
1913;383125.23300004;3.53333333333333
1913;383125.253000021;3.53333333333333
1913;383125.273000002;3.55833333333333
1913;383125.292999983;3.54722222222222
1913;383125.312999964;3.56666666666667
1913;383125.332999945;3.625
1913;383125.352999926;3.625
1913;383125.372999907;3.60833333333333
1913;383125.392999887;3.60277777777778
1913;383125.412999868;3.62777777777778
1913;383125.432999849;3.675
1913;383125.45299983;3.675
1913;383125.47300005;3.68055555555556
1913;383125.493000031;3.69444444444444
1913;383125.513000011;3.69444444444444
1913;383125.532999992;3.73333333333333
1913;383125.552999973;3.73333333333333
1913;383125.572999954;3.76388888888889
1913;383125.592999935;3.76388888888889
1913;383125.612999916;3.78055555555556
1913;383125.632999897;3.81388888888889
1913;383125.652999878;3.81388888888889
1913;383125.672999859;3.82222222222222
1913;383125.69299984;3.85833333333333
1913;383125.713000059;3.87222222222222
1913;383125.73300004;3.90277777777778
1913;383125.753000021;3.90277777777778
1913;383125.773000002;3.91944444444444
1913;383125.792999983;3.94722222222222
1913;383125.812999964;3.95833333333333
1913;383125.832999945;3.95833333333333
1913;383125.852999926;4
1913;383125.872999907;3.99166666666667
1913;383125.892999887;4.02777777777778
1913;383125.912999868;4.03888888888889
1913;383125.932999849;4.08055555555556
1913;383125.95299983;4.08055555555556
1913;383125.97300005;4.08611111111111
1913;383125.993000031;4.12777777777778
1913;383126.013000011;4.125
1913;383126.032999992;4.15555555555556
1913;383126.052999973;4.15555555555556
1913;383126.072999954;4.16666666666667
1913;383126.092999935;4.20833333333333
1913;383126.112999916;4.23333333333333
1913;383126.132999897;4.23333333333333
1913;383126.152999878;4.26388888888889
1913;383126.172999859;4.29166666666667
1913;383126.19299984;4.28333333333333
1913;383126.213000059;4.30555555555556
1913;383126.23300004;4.35277777777778
1913;383126.253000021;4.35277777777778
1913;383126.273000002;4.38611111111111
1913;383126.292999983;4.38055555555556
1913;383126.312999964;4.41666666666667
1913;383126.332999945;4.41666666666667
1913;383126.352999926;4.44166666666667
1913;383126.372999907;4.425
1913;383126.392999887;4.45
1913;383126.412999868;4.46944444444445
1913;383126.432999849;4.51944444444444
1913;383126.45299983;4.51944444444444
1913;383126.47300005;4.56388888888889
1913;383126.493000031;4.56944444444444
1913;383126.513000011;4.56944444444444
1913;383126.532999992;4.60277777777778
1913;383126.552999973;4.60277777777778
1913;383126.572999954;4.62222222222222
1913;383126.592999935;4.64166666666667
1913;383126.612999916;4.65555555555556
1913;383126.632999897;4.70277777777778
1913;383126.652999878;4.70277777777778
1913;383126.672999859;4.72222222222222
1913;383126.69299984;4.75555555555556
1913;383126.713000059;4.75555555555556
1913;383126.73300004;4.775
1913;383126.753000021;4.775
1913;383126.773000002;4.775
1913;383126.792999983;4.80555555555556
1913;383126.812999964;4.825
1913;383126.832999945;4.825
1913;383126.852999926;4.86944444444444
1913;383126.872999907;4.88333333333333
1913;383126.892999887;4.90277777777778
1913;383126.912999868;4.93055555555556
1913;383126.932999849;4.95277777777778
1913;383126.95299983;4.95277777777778
1913;383126.97300005;4.96944444444445
1913;383126.993000031;4.99166666666667
1913;383127.013000011;5.00833333333333
1913;383127.032999992;5.05
1913;383127.052999973;5.05
1913;383127.072999954;5.06666666666667
1913;383127.092999935;5.07777777777778
1913;383127.112999916;5.11666666666667
1913;383127.132999897;5.11666666666667
1913;383127.152999878;5.15555555555556
1913;383127.172999859;5.175
1913;383127.19299984;5.19444444444444
1913;383127.213000059;5.225
1913;383127.23300004;5.26388888888889
1913;383127.253000021;5.26388888888889
1913;383127.273000002;5.28333333333333
1913;383127.292999983;5.32222222222222
1913;383127.312999964;5.33333333333333
1913;383127.332999945;5.38333333333333
1913;383127.352999926;5.38333333333333
1913;383127.372999907;5.39166666666667
1913;383127.392999887;5.43055555555556
1913;383127.412999868;5.45
1913;383127.432999849;5.475
1913;383127.45299983;5.475
1913;383127.47300005;5.51944444444444
1913;383127.493000031;5.52777777777778
1913;383127.513000011;5.55
1913;383127.532999992;5.59722222222222
1913;383127.552999973;5.59722222222222
1913;383127.572999954;5.59722222222222
1913;383127.592999935;5.64444444444444
1913;383127.612999916;5.65277777777778
1913;383127.632999897;5.68611111111111
1913;383127.652999878;5.68611111111111
1913;383127.672999859;5.71111111111111
1913;383127.69299984;5.73611111111111
1913;383127.713000059;5.75555555555556
1913;383127.73300004;5.80277777777778
1913;383127.753000021;5.80277777777778
1913;383127.773000002;5.82222222222222
1913;383127.792999983;5.83611111111111
1913;383127.812999964;5.86944444444444
1913;383127.832999945;5.86944444444444
1913;383127.852999926;5.90833333333333
1913;383127.872999907;5.93055555555556
1913;383127.892999887;5.94444444444444
1913;383127.912999868;5.95
1913;383127.932999849;5.99722222222222
1913;383127.95299983;5.99722222222222
1913;383127.97300005;6.02222222222222
1913;383127.993000031;6.03888888888889
1913;383128.013000011;6.06388888888889
1913;383128.032999992;6.08611111111111
1913;383128.052999973;6.08611111111111
1913;383128.072999954;6.11111111111111
1913;383128.092999935;6.125
1913;383128.112999916;6.15555555555556
1913;383128.132999897;6.17222222222222
1913;383128.152999878;6.17222222222222
1913;383128.172999859;6.20277777777778
1913;383128.19299984;6.2
1913;383128.213000059;6.21944444444445
1913;383128.23300004;6.24444444444444
1913;383128.253000021;6.24444444444444
1913;383128.273000002;6.25277777777778
1913;383128.292999983;6.27222222222222
1913;383128.312999964;6.28333333333333
1913;383128.332999945;6.31111111111111
1913;383128.352999926;6.31111111111111
1913;383128.372999907;6.33333333333333
1913;383128.392999887;6.34444444444445
1913;383128.412999868;6.35
1913;383128.432999849;6.37222222222222
1913;383128.45299983;6.37222222222222
1913;383128.47300005;6.38888888888889
1913;383128.493000031;6.40277777777778
1913;383128.513000011;6.4
1913;383128.532999992;6.44166666666667
1913;383128.552999973;6.44166666666667
1913;383128.572999954;6.43888888888889
1913;383128.592999935;6.45
1913;383128.612999916;6.45277777777778
1913;383128.632999897;6.48888888888889
1913;383128.652999878;6.48888888888889
1913;383128.672999859;6.46944444444445
1913;383128.69299984;6.50833333333333
1913;383128.713000059;6.525
1913;383128.73300004;6.53888888888889
1913;383128.753000021;6.53888888888889
1913;383128.773000002;6.55555555555556
1913;383128.792999983;6.55833333333333
1913;383128.812999964;6.56666666666667
1913;383128.832999945;6.56666666666667
1913;383128.852999926;6.60555555555556
1913;383128.872999907;6.6
1913;383128.892999887;6.625
1913;383128.912999868;6.62777777777778
1913;383128.932999849;6.64722222222222
1913;383128.95299983;6.64722222222222
1913;383128.97300005;6.65555555555556
1913;383128.993000031;6.675
1913;383129.013000011;6.68888888888889
1913;383129.032999992;6.72222222222222
1913;383129.052999973;6.72222222222222
1913;383129.072999954;6.71388888888889
1913;383129.092999935;6.74166666666667
1913;383129.112999916;6.74722222222222
1913;383129.132999897;6.77222222222222
1913;383129.152999878;6.77222222222222
1913;383129.172999859;6.76388888888889
1913;383129.19299984;6.76666666666667
1913;383129.213000059;6.78055555555556
1913;383129.23300004;6.78333333333333
1913;383129.253000021;6.78333333333333
1913;383129.273000002;6.80277777777778
1913;383129.292999983;6.82222222222222
1913;383129.312999964;6.81111111111111
1913;383129.332999945;6.84722222222222
1913;383129.352999926;6.84722222222222
1913;383129.372999907;6.83611111111111
1913;383129.392999887;6.86944444444444
1913;383129.412999868;6.86111111111111
1913;383129.432999849;6.85555555555556
1913;383129.45299983;6.85555555555556
1913;383129.47300005;6.87222222222222
1913;383129.493000031;6.89722222222222
1913;383129.513000011;6.88611111111111
1913;383129.532999992;6.90555555555556
1913;383129.552999973;6.90555555555556
1913;383129.572999954;6.91111111111111
1913;383129.592999935;6.93055555555556
1913;383129.612999916;6.93055555555556
1913;383129.632999897;6.925
1913;383129.652999878;6.925
1913;383129.672999859;6.95833333333333
1913;383129.69299984;6.96944444444445
1913;383129.713000059;6.96111111111111
1913;383129.73300004;6.95
1913;383129.753000021;6.95
1913;383129.773000002;6.96666666666667
1913;383129.792999983;6.96111111111111
1913;383129.812999964;6.96944444444445
1913;383129.832999945;6.96944444444445
1913;383129.852999926;6.98888888888889
1913;383129.872999907;6.98055555555556
1913;383129.892999887;6.98055555555556
1913;383129.912999868;6.98888888888889
1913;383129.932999849;7.01388888888889
1913;383129.95299983;7.01388888888889
1913;383129.97300005;6.99722222222222
1913;383129.993000031;7.025
1913;383130.013000011;7.00555555555556
1913;383130.032999992;7.03611111111111
1913;383130.052999973;7.03611111111111
1913;383130.072999954;7.04444444444444
1913;383130.092999935;7.01944444444444
1913;383130.112999916;7.03611111111111
1913;383130.132999897;7.03333333333333
1913;383130.152999878;7.03333333333333
1913;383130.172999859;7.05833333333333
1913;383130.19299984;7.06666666666667
1913;383130.213000059;7.06944444444444
1913;383130.23300004;7.06666666666667
1913;383130.253000021;7.06666666666667
1913;383130.273000002;7.07777777777778
1913;383130.292999983;7.06944444444444
1913;383130.312999964;7.07777777777778
1913;383130.332999945;7.11666666666667
1913;383130.352999926;7.11666666666667
1913;383130.372999907;7.12222222222222
1913;383130.392999887;7.08888888888889
1913;383130.412999868;7.11388888888889
1913;383130.432999849;7.10277777777778
1913;383130.45299983;7.10277777777778
1913;383130.47300005;7.12777777777778
1913;383130.493000031;7.13611111111111
1913;383130.513000011;7.12777777777778
1913;383130.532999992;7.12777777777778
1913;383130.552999973;7.14722222222222
1913;383130.572999954;7.13333333333333
1913;383130.592999935;7.13611111111111
1913;383130.612999916;7.14722222222222
1913;383130.632999897;7.17777777777778
1913;383130.652999878;7.17777777777778
1913;383130.672999859;7.16666666666667
1913;383130.69299984;7.16388888888889
1913;383130.713000059;7.18333333333333
1913;383130.73300004;7.17222222222222
1913;383130.753000021;7.17222222222222
1913;383130.773000002;7.19722222222222
1913;383130.792999983;7.19166666666667
1913;383130.812999964;7.16388888888889
1913;383130.832999945;7.16388888888889
1913;383130.852999926;7.21111111111111
1913;383130.872999907;7.18611111111111
1913;383130.892999887;7.23055555555556
1913;383130.912999868;7.21388888888889
1913;383130.932999849;7.25
1913;383130.95299983;7.25
1913;383130.97300005;7.24444444444444
1913;383130.993000031;7.24444444444444
1913;383131.013000011;7.21666666666667
1913;383131.032999992;7.21666666666667
1913;383131.052999973;7.26944444444444
1913;383131.072999954;7.25555555555556
1913;383131.092999935;7.25555555555556
1913;383131.112999916;7.25555555555556
1913;383131.132999897;7.29166666666667
1913;383131.152999878;7.29166666666667
1913;383131.172999859;7.29444444444444
1913;383131.19299984;7.29444444444444
1913;383131.213000059;7.28055555555556
1913;383131.23300004;7.28055555555556
1913;383131.253000021;7.325
1913;383131.273000002;7.30555555555556
1913;383131.292999983;7.30277777777778
1913;383131.312999964;7.29444444444444
1913;383131.332999945;7.35
1913;383131.352999926;7.35
1913;383131.372999907;7.30555555555556
1913;383131.392999887;7.29166666666667
1913;383131.412999868;7.32222222222222
1913;383131.432999849;7.35277777777778
1913;383131.45299983;7.35277777777778
1913;383131.47300005;7.34444444444445
1913;383131.493000031;7.31944444444444
1913;383131.513000011;7.325
1913;383131.532999992;7.35833333333333
1913;383131.552999973;7.35833333333333
1913;383131.572999954;7.35
1913;383131.592999935;7.32222222222222
1913;383131.612999916;7.34444444444445
1913;383131.632999897;7.34444444444445
1913;383131.652999878;7.34444444444445
1913;383131.672999859;7.35277777777778
1913;383131.69299984;7.34444444444445
1913;383131.713000059;7.34166666666667
1913;383131.73300004;7.37777777777778
1913;383131.753000021;7.37777777777778
1913;383131.773000002;7.37777777777778
1913;383131.792999983;7.35277777777778
1913;383131.812999964;7.35277777777778
1913;383131.832999945;7.38055555555556
1913;383131.852999926;7.38055555555556
1913;383131.872999907;7.37222222222222
1913;383131.892999887;7.35
1913;383131.912999868;7.36388888888889
1913;383131.932999849;7.37222222222222
1913;383131.95299983;7.37222222222222
1913;383131.973999977;7.37777777777778
1913;383131.993999958;7.35
1913;383132.013999939;7.35
1913;383132.03399992;7.36944444444444
1913;383132.053999901;7.36944444444444
1913;383132.073999882;7.37222222222222
1913;383132.093999863;7.35833333333333
1913;383132.113999844;7.33333333333333
1913;383132.134000063;7.35833333333333
1913;383132.154000044;7.35833333333333
1913;383132.174000025;7.36388888888889
1913;383132.194000006;7.33888888888889
1913;383132.213999987;7.325
1913;383132.233999968;7.35
1913;383132.253999949;7.35
1913;383132.273999929;7.35277777777778
1913;383132.29399991;7.34166666666667
1913;383132.313999891;7.32222222222222
1913;383132.333999872;7.36388888888889
